% Model,LargeGraphiteBlockCharge_v3_mdotbnd_charge_discharge.mph
% Version,COMSOL 6.0.0.405
% Date,"Oct 3 2022, 18:08"
% Table,Accumulated Probe Table 24 - 
% hours (h),max_flowrate_factor,Time (s),"Temperature (K), inlet_T","Temperature (K), outlet_T_5","Temperature (K), block_1","Temperature (K), Sn_block_1","Temperature (K), bottom_right_T","Outward mass flow rate across feature selection (kg/s), mass_flowrate",Global Variable Probe 1
72,10,65160,2173,2203.430596334686,2190.605297307768,2178.0981775609994,2266.5687669301637,0.6441310789822086,19.601292851132758
72,10,65340,2173,2202.073676529158,2189.8086324182473,2177.8589062318474,2262.6149554882704,0.6441310797420527,18.72725865479748
72,10,65520,2173,2200.772163249577,2189.04507904383,2177.6300066283875,2258.8123963660987,0.6441310837826831,17.88891361293922
72,10,65700,2173,2199.5268895912977,2188.3150716009336,2177.4115917376503,2255.163803440584,0.6441310814945982,17.086794081130112
72,10,65880,2173,2198.336172075336,2187.617613376373,2177.203325633956,2251.6651473758,0.6441310814021672,16.319815917477268
72,10,66060,2173,2197.197802746384,2186.9513764619005,2177.0047703758814,2248.3109393355235,0.644131081747959,15.586556858951331
72,10,66240,2173,2196.116822080897,2186.319306683649,2176.816817539878,2245.115573217475,0.644131081716049,14.8902636128052
72,10,66420,2173,2195.0857947249638,2185.7169354376015,2176.6380550091403,2242.05901601302,0.6441310817151014,14.226146846728295
72,10,66600,2173,2194.103839525294,2185.1437129161754,2176.4682940063326,2239.139244097203,0.6441310817146216,13.593638981759122
72,10,66780,2173,2193.169861084485,2184.598960068134,2176.307305042544,2236.3536556087884,0.6441310817146769,12.992034438383856
72,10,66960,2173,2192.2737686819532,2184.0766604325486,2176.1532133843475,2233.6745149933736,0.6441310817147022,12.4148334698252
72,10,67140,2173,2191.4204284047873,2183.5796798845286,2176.0068873168902,2231.1157769848282,0.6441310817146972,11.865170474023513
72,10,67320,2173,2190.6008290406558,2183.1026642621237,2175.866667477598,2228.65248053692,0.6441310817146959,11.337241049032441
72,10,67500,2173,2189.819757730369,2182.648432858127,2175.7334060374073,2226.298412415015,0.6441310817146971,10.83412874104115
72,10,67680,2173,2189.068462107847,2182.211790718543,2175.605503271351,2224.029073559092,0.6441310817146967,10.350195879019495
72,10,67860,2173,2188.3493085766872,2181.7941228417535,2175.483372244074,2221.8514081309454,0.6441310817146964,9.886966737074216
72,10,68040,2173,2187.6616706420255,2181.395044419939,2175.3668854604884,2219.763878509283,0.6441310817146969,9.444037770392175
72,10,68220,2173,2187.0043442736915,2181.0138296045066,2175.2558118347692,2217.7632955173667,0.6441310817146965,9.020633425717602
72,10,68400,2173,2186.372597792339,2180.6476790174524,2175.1492953343936,2215.836273486633,0.6441310817146959,8.613705881314642
72,10,68580,2173,2185.767466167564,2180.297191795618,2175.0475104058755,2213.985951033811,0.6441310817146969,8.223921793268325
72,10,68760,2173,2185.188139136673,2179.9618739495772,2174.9502975730256,2212.2102320199647,0.6441310817146978,7.850759246194304
72,10,68940,2173,2184.6343913860555,2179.6415834198847,2174.857606085801,2210.508660729159,0.6441310817146969,7.494073108591814
72,10,69120,2672.7907598048478,2188.768248645625,2180.186675757773,2209.294997920303,2208.879277370364,0.25277775378107026,-122.35012315030131
72,10,69300,2672.999999970357,2191.09801639863,2185.15828425526,2245.5384293403104,2207.357662674141,0.25398509041315875,-122.39591886774568
72,10,69480,2673.000000013941,2191.313074117353,2190.230074004626,2258.9177987005205,2206.1347911214675,0.2541084033678773,-122.40069566276306
72,10,69660,2672.9999999917436,2191.4514864901357,2195.320380568621,2267.6927568767064,2205.112641423108,0.2541541395603334,-122.38754810555874
72,10,69840,2672.999999998782,2191.632396087953,2200.4180640196187,2274.5354988338026,2204.209232536099,0.25423587651763646,-122.38091470746407
72,10,70020,2673.0000000001774,2191.873367665284,2205.5189543317865,2280.5338232693857,2203.388004913121,0.25436609433783863,-122.38230234894408
72,10,70200,2672.999999999998,2192.175744500112,2210.6212200004084,2286.104128848836,2202.6365488123797,0.25452764687840695,-122.38306631444806
72,10,70380,2672.999999999995,2192.549966746999,2215.7241548462425,2291.448995820235,2201.956032417567,0.2547408592572824,-122.39025430105826
72,10,70560,2673.0000000000023,2192.999882376938,2220.8272973099174,2296.6744456130245,2201.342185926126,0.25498744364943937,-122.39400294413541
72,10,70740,2672.9999999999995,2193.5219013851424,2225.929662848786,2301.850285606105,2200.7849101935944,0.25523803675138684,-122.38104855574407
72,10,70920,2672.9999999999995,2194.1284782019625,2231.03148815406,2306.9883313732653,2200.2916697227884,0.2555529257683423,-122.377018462627
72,10,71100,2672.9999999999995,2194.82668247591,2236.1329236444435,2312.1066181125675,2199.864642835575,0.2559251794379937,-122.37659208981349
72,10,71280,2672.9999999999995,2195.6009601618084,2241.2341885819064,2317.2170210980407,2199.4909365289323,0.25634814548342094,-122.3803585180863
72,10,71460,2672.9999999999995,2196.463614544989,2246.3354663751106,2322.323436221841,2199.1774912073734,0.2568295106466736,-122.38860668174509
72,10,71640,2672.9999999999995,2197.4201535597967,2251.436469512813,2327.422559918502,2198.927112012131,0.25733588814889846,-122.3837621694066
72,10,71820,2672.9999999999995,2198.5178637813465,2256.537000953875,2332.5189168338625,2198.772898506748,0.2579337446341846,-122.38495415690467
72,10,72000,2672.9999999999995,2199.729177041855,2261.6368382201927,2337.6104362973206,2198.6973941782207,0.258575539883587,-122.37625855755184
72,10,72180,2672.9999999999995,2201.053828133949,2266.7365620211704,2342.706223793498,2198.6991446212596,0.25930784211510643,-122.37934342107077
72,10,72360,2672.9999999999995,2202.5042933844666,2271.8363147049286,2347.804355695932,2198.787334123718,0.26012686650285555,-122.38857386494564
72,10,72540,2672.9999999999995,2204.0565535256205,2276.935193904063,2352.892175060848,2198.9479185260975,0.26095009182322404,-122.37083541738849
72,10,72720,2672.9999999999995,2205.7268801593636,2282.0335759162626,2357.9820403665817,2199.1907873290556,0.2618735402835312,-122.3664661719982
72,10,72900,2672.9999999999995,2207.5324758531237,2287.132057912573,2363.0790753076276,2199.527254865175,0.26291689691352826,-122.3792770627195
72,10,73080,2672.9999999999995,2209.4539983152576,2292.2303905114495,2368.174752378447,2199.946091497857,0.26400232411840746,-122.37722178056706
72,10,73260,2672.9999999999995,2211.481646084583,2297.327596503911,2373.258018356312,2200.4427113004376,0.2651129138271007,-122.35447559120315
72,10,73440,2672.9999999999995,2213.634069372533,2302.4239041239084,2378.33894745189,2201.028508942281,0.266325155589591,-122.34070294691759
72,10,73620,2672.9999999999995,2215.9182769697527,2307.5197314598086,2383.4243929006952,2201.7074786070575,0.2676493777854886,-122.33763876616472
72,10,73800,2672.9999999999995,2218.3374367002793,2312.6153060029305,2388.514062720579,2202.4822118897664,0.26907437869003875,-122.33804673349275
72,10,73980,2672.9999999999995,2220.87334687592,2317.7112344989237,2393.612817487239,2203.3369207803444,0.27061796604442107,-122.35359526290975
72,10,74160,2672.9999999999995,2223.554607399676,2322.8083501954047,2398.724707261066,2204.2885087497275,0.272314617357923,-122.3905501092387
72,10,74340,2672.9999999999995,2226.4002302432054,2327.9050041757514,2403.8150539005933,2205.3666415733496,0.27400147337185665,-122.36899492089366
72,10,74520,2672.9999999999995,2229.398222337722,2333.0009876158524,2408.902333185867,2206.561002503694,0.2758290543998414,-122.35825886267482
72,10,74700,2672.9999999999995,2232.561330185141,2338.097409566527,2413.9999251521913,2207.8743645918034,0.27784897272997966,-122.37543195861747
72,10,74880,2672.9999999999995,2235.862063489838,2343.193797141435,2419.0955130630073,2209.2911309359456,0.27994032776231853,-122.37253722399832
72,10,75060,2672.9999999999995,2239.2881172697676,2348.2889416442163,2424.1758981588455,2210.8066021324516,0.2820888747508015,-122.34529696542286
72,10,75240,2672.9999999999995,2242.863859025426,2353.3830876241423,2429.2528032994996,2212.433689631703,0.28439314207037364,-122.32776864978419
72,10,75420,2672.9999999999995,2246.5782360585226,2358.477182585864,2434.340551845381,2214.156558450554,0.28689233150510435,-122.33713406168968
72,10,75600,2672.9999999999995,2250.4713716005,2363.572396724132,2439.4495720844575,2215.996264979454,0.28964099744508126,-122.3816133787333
72,10,75780,2672.9999999999995,2254.5220666445084,2368.668426122224,2444.5540635769194,2217.9510989837986,0.2924494777053803,-122.38365304104045
72,10,75960,2672.9999999999995,2258.734454864716,2373.7646689129315,2449.652429442579,2220.027721961974,0.2954286117734131,-122.38589490487314
72,10,76140,2672.9999999999995,2263.157074157819,2378.8602777928013,2454.7397231800724,2222.271999589169,0.29859457682814555,-122.37687500785526
72,10,76320,2672.9999999999995,2267.7416072008677,2383.9545569528063,2459.8158963449278,2224.6517492924404,0.3019020661044172,-122.3483460922135
72,10,76500,2672.9999999999995,2272.504641913609,2389.048413212703,2464.8990182535576,2227.1628895624594,0.30548041450122965,-122.34348799404923
72,10,76680,2672.9999999999995,2277.4541730604055,2394.142256351205,2469.9893176814185,2229.810254325347,0.3093159512339572,-122.34863371644272
72,10,76860,2672.9999999999995,2282.6024624180504,2399.2370709680754,2475.091319474691,2232.5983394815676,0.3134450147861124,-122.3681619398359
72,10,77040,2672.9999999999995,2287.9447881701644,2404.3326849374407,2480.1964490183227,2235.5299837277075,0.3178361360623206,-122.38446069865346
72,10,77220,2672.9999999999995,2293.4213522918767,2409.426467494268,2485.2720451656796,2238.5839637487625,0.32230620791611103,-122.34055454873062
72,10,77400,2672.9999999999995,2299.1053684768294,2414.5193930267906,2490.3477170717897,2241.7915862504083,0.3271832939357324,-122.33207712663803
72,10,77580,2672.9999999999995,2305.000353045874,2419.6123287091104,2495.4343397650246,2245.1504522617583,0.33244803997097955,-122.34076133991165
72,10,77760,2672.9999999999995,2311.0930347464277,2424.7057637692724,2500.5283946908075,2248.652480443008,0.3380517562816189,-122.34328521452103
72,10,77940,2672.9999999999995,2317.3906680561736,2429.799379387806,2505.6219371726597,2252.307341208745,0.3440424776107949,-122.34471562347346
72,10,78120,2672.9999999999995,2323.901595387401,2434.8930898546528,2510.713942202858,2256.12134029859,0.3504786574165317,-122.35154015487687
72,10,78300,2672.9999999999995,2330.630032776043,2439.9871257242835,2515.807806289302,2260.0971468609,0.3573898896947822,-122.35956482097609
72,10,78480,2672.9999999999995,2337.570659086014,2445.0810486588357,2520.8976079040863,2264.2355534169296,0.36479050319595874,-122.36143805870172
72,10,78660,2672.9999999999995,2344.7347306144015,2450.1750763101545,2525.987903833338,2268.541717523687,0.37276199698489393,-122.36481735695986
72,10,78840,2672.9999999999995,2352.1239235799053,2455.26903458247,2531.076840357135,2273.01724138119,0.3813595810837964,-122.36916608337974
72,10,79020,2672.9999999999995,2359.749126395051,2460.363240855491,2536.1684048313646,2277.6674707579086,0.3906664206377255,-122.37659755288581
72,10,79200,2672.9999999999995,2367.5944397770063,2465.4571010240693,2541.253675524491,2282.488345614782,0.4006853186840186,-122.3715242258213
72,10,79380,2672.9999999999995,2375.718095740223,2470.5521141498784,2546.351967494634,2287.5026143625955,0.41174020552645274,-122.40291235921589
72,10,79560,2672.9999999999995,2384.0694417020018,2475.647076261008,2551.4421471946353,2292.698116890322,0.4236480804396096,-122.40487640329167
72,10,79740,2672.9999999999995,2392.670963630735,2480.742006847607,2556.5310732736966,2298.081388401797,0.43666685798243904,-122.4103995126118
72,10,79920,2672.9999999999995,2401.4797237452744,2485.836968787699,2561.620889062097,2303.6097270552086,0.4507462195986934,-122.38673806621038
72,10,80100,2672.9999999999995,2410.5339330954394,2490.931887578583,2566.709728602966,2309.295454563142,0.46629716329960497,-122.38718246000118
72,10,80280,2672.9999999999995,2419.83700738537,2496.0262946266835,2571.790825389108,2315.1574620374386,0.48337265192644696,-122.3720671097693
72,10,80460,2672.9999999999995,2429.424157980053,2501.1204182209717,2576.8725894976533,2321.218308203019,0.5024202441197821,-122.37743400934318
72,10,80640,2672.9999999999995,2439.30433774133,2506.2147041561298,2581.960420175288,2327.4821078181803,0.5237004082182236,-122.3865137236938
72,10,80820,2672.9999999999995,2449.478393934285,2511.3091701790545,2587.049611806544,2333.953558989292,0.5475618037232891,-122.39189378846959
72,10,81000,2672.9999999999995,2459.946097835427,2516.4035014470855,2592.1359277811275,2340.637056344615,0.5744531501139122,-122.38948524250029
72,10,81180,2672.9999999999995,2470.716178583165,2521.497569457056,2597.2207391430356,2347.5372076050708,0.6050307830649919,-122.38793887320669
72,10,81360,2672.9999999999995,2481.803163661728,2526.5915424634295,2602.307317127297,2354.658868790897,0.6401414673308072,-122.39302336258972
72,10,81540,2672.9999999999995,2493.209085678549,2531.685349296104,2607.392124353824,2362.006520518333,0.6807534293792478,-122.393281495558
72,10,81720,2672.9999999999995,2504.951873353241,2536.7792029919788,2612.479123520652,2369.5854425025254,0.7283802156555413,-122.40293072747612
72,10,81900,2672.9999999999995,2517.026948954073,2541.872851340997,2617.562183899332,2377.4009725827373,0.7848078830926967,-122.4088800108632
72,10,82080,2672.9999999999995,2529.443886565651,2546.9661943508404,2622.642712838971,2385.4582664330555,0.852721632788655,-122.41340344453171
72,10,82260,2672.9999999999995,2542.21220471794,2552.059127465642,2627.720005465911,2393.7627960354794,0.9360713013884654,-122.4267017354056
72,10,82440,2672.9999999999995,2555.359860188812,2557.152087134553,2632.8017233553555,2402.3201643209886,1.0409441175830514,-122.45681152810337
72,10,82620,2672.9999999999995,2568.8556811021963,2562.2443143841906,2637.8699679154784,2411.136255319362,1.1760645768657376,-122.48044433751596
72,10,82800,2672.9999999999995,2582.7214275554875,2567.3355894143033,2642.930982998392,2420.216933471881,1.3572405054748722,-122.52973529814004
72,10,82980,2672.9999999999995,2596.927450648409,2572.424778696198,2647.9705360909657,2429.5678700258172,1.6118200310680624,-122.61525885930827
72,10,83160,2672.9999999999995,2611.4612656810446,2577.510660327413,2652.9834411749894,2439.1937787281786,1.9940397311910674,-122.71068123920845
72,10,83340,2672.9999999999995,2624.3570616318348,2582.565670186994,2657.289356937597,2449.097695293681,2.4610508331698906,-119.71274399880471
72,10,83520,2672.9999999999995,2627.428940121676,2587.3183551877096,2658.262306405125,2459.2546351696633,2.4477111881668088,-111.54479312079415
72,10,83700,2672.9999999999995,2629.9144271591585,2591.7696050448817,2659.08718862041,2469.294455956552,2.4475798728808114,-105.45538089678477
72,10,83880,2672.9999999999995,2632.165105570963,2595.950727890108,2659.8396606973092,2478.9943608154986,2.4476863723525515,-99.95101461041102
72,10,84060,2672.9999999999995,2634.290864275844,2599.9495189016634,2660.5510315111214,2488.3536715557093,2.4477177712154914,-94.74903942040935
72,10,84240,2672.9999999999995,2636.2956071445524,2603.7489388131658,2661.221548270309,2497.309784062696,2.447708322428369,-89.84164786195839
72,10,84420,2672.9999999999995,2638.1927413781495,2607.353262571997,2661.8550121226144,2505.852283660016,2.4476982631409285,-85.19766647340047
72,10,84600,2672.9999999999995,2639.9919123556024,2610.771427267452,2662.4544391080703,2513.9896969638085,2.4476961291833743,-80.79376835893761
72,10,84780,2672.9999999999995,2641.699139367775,2614.012807537144,2663.0218574296173,2521.7376390600275,2.447697287457845,-76.61503166459335
72,10,84960,2672.9999999999995,2643.3189908244904,2617.086445482594,2663.558931057962,2529.1138032489553,2.4476981775591415,-72.6501520670111
72,10,85140,2672.9999999999995,2644.8557751015646,2620.0009414607835,2664.0672152266825,2536.1358422198196,2.4476983019447647,-68.88857149345183
72,10,85320,2672.9999999999995,2646.313620657379,2622.7644692292038,2664.5482453352397,2542.820655451085,2.4476981736787584,-65.32020197903077
72,10,85500,2672.9999999999995,2647.696553407078,2625.3847873913815,2665.0034635086035,2549.1842648251813,2.4476980974952283,-61.93519808556675
72,10,85680,2672.9999999999995,2648.9944558116204,2627.842616345947,2665.42945529477,2555.1818368473623,2.4476981067379264,-58.758325061109375
72,10,85860,2672.9999999999995,2650.2363495725476,2630.193500459466,2665.836255334373,2560.937005303814,2.4476981118697974,-55.71854417053706
72,10,86040,2672.9999999999995,2651.4168408046744,2632.4272395530584,2666.222072809394,2566.4257376909495,2.447698111813014,-52.82905800935818
72,10,86220,2672.9999999999995,2652.5370565856824,2634.5460634821375,2666.587345669736,2571.6520621376385,2.447698110763927,-50.08710793589427
72,10,86400,2173.26129541247,2626.4568538794706,2635.425115917712,2634.158869373654,2576.6810545918925,0.07116942186554544,32.25366588812941
72,10,86580,2172.999999999974,2603.3801822492173,2634.1139818109104,2622.408939051174,2581.1262843662216,0.07482029981936901,32.201174272203154
72,10,86760,2172.999999999999,2597.3415620063965,2632.7788009891583,2616.8129598925584,2583.854793431489,0.07587328567622395,32.19618855840652
72,10,86940,2173,2595.001494309815,2631.4344761498546,2613.567647409845,2585.3436002086746,0.07628457371197073,32.192204099238836
72,10,87120,2173,2593.9305410332795,2630.0868733238044,2611.18756970432,2586.3182142507626,0.07648985539330533,32.19691621426125
72,10,87300,2173,2593.390376482274,2628.7364679155885,2609.16103881008,2587.0683681292862,0.07669493604428719,32.241813037941746
72,10,87480,2173,2593.3840919472677,2627.3864167491647,2607.551401610268,2587.584489108181,0.07660751195726705,32.20457935049512
72,10,87660,2173,2593.5403796617807,2626.036270337461,2606.052477069948,2588.028894615615,0.07658766695896996,32.208206540335205
72,10,87840,2173,2593.7776557487064,2624.6860773777103,2604.611448454887,2588.437780203276,0.07655777200269527,32.213799832638024
72,10,88020,2173,2594.0747535462197,2623.336124714428,2603.217706449784,2588.820335908805,0.07650350913918975,32.21369625620526
72,10,88200,2173,2594.406001029281,2621.986627361114,2601.8535179112205,2589.1879250002216,0.07643594618105094,32.21056641504599
72,10,88380,2173,2594.7536382783364,2620.6376351295526,2600.5039128747453,2589.548562673598,0.07636679608085939,32.20797409076222
72,10,88560,2173,2595.1080599759475,2619.2891106245415,2599.1599471016384,2589.9065761134652,0.07629996090900891,32.206828475542316
72,10,88740,2173,2595.4647278609127,2617.9410047772653,2597.817620229031,2590.263911210636,0.07623486715291974,32.20654240527104
72,10,88920,2173,2595.821736578056,2616.5932815394585,2596.4756147053354,2590.621283930313,0.07617042648140565,32.20651200075902
72,10,89100,2173,2596.1784085308373,2615.2459152172364,2595.1336269623916,2590.9788718399973,0.0761062116802106,32.206505538142515
72,10,89280,2173,2596.5345687251147,2613.898884418223,2593.7916100419307,2591.336655687215,0.07604218914368396,32.20649578388376
72,10,89460,2173,2596.8902094447017,2612.5521697168697,2592.449569530179,2591.6945634740455,0.07597838293927547,32.20649265739917
72,10,89640,2173,2597.245353253272,2611.205753219893,2591.107527155893,2592.0525211146232,0.07591478585956632,32.20649514413816
72,10,89820,2173,2597.6000122025966,2609.8596184143885,2589.76550446027,2592.410465317039,0.07585138206137647,32.2064977488442
72,10,90000,2173,2597.9541856857477,2608.5137499127204,2588.423514150878,2592.7683438337467,0.07578816587604542,32.20649831447118
72,10,90180,2173,2598.3078671748467,2607.1681331928958,2587.08155963127,2593.126112836976,0.07572513954543149,32.206497591585105
72,10,90360,2173,2598.66104535309,2605.8227545039863,2585.739639308093,2593.483734421999,0.07566230631499295,32.20649639986556
72,10,90540,2173,2599.013705943982,2604.4776008964195,2584.3977544875606,2593.8411748691597,0.07559966875979775,32.20649505649891
72,10,90720,2173,2599.3658335805444,2603.132660267596,2583.0559109073583,2594.1984035346622,0.07553722913412614,32.206493666136204
72,10,90900,2173,2599.7174141570467,2601.7879212769035,2581.7141092032534,2594.555392174129,0.07547498957476435,32.2064923848735
72,10,91080,2173,2600.0684333814943,2600.443373318816,2580.372345575841,2594.912114489249,0.07541295171307101,32.20649114477548
72,10,91260,2173,2600.4188782534825,2599.09900646035,2579.030618187985,2595.2685458119713,0.07535111722335715,32.20648999875401
72,10,91440,2173,2600.7687363178643,2597.754811216963,2577.6889234181767,2595.6246628491995,0.07528948749815123,32.20648892510376
72,10,91620,2173,2601.1179941699634,2596.4107785818555,2576.347258325243,2595.9804434659604,0.07522806382942455,32.20648779194318
72,10,91800,2173,2601.4666365884927,2595.0669000174616,2575.005623242727,2596.3358665092296,0.07516684786072843,32.20648648584525
72,10,91980,2173,2601.8146485991,2593.7231675133403,2573.6640198694854,2596.6909116670126,0.07510584176267593,32.206485143201505
72,10,92160,2173,2602.1620145627403,2592.379573572933,2572.322448113588,2597.0455593343836,0.07504504751118923,32.2064837728585
72,10,92340,2173,2602.5087198681567,2591.0361112004966,2570.9809072686858,2597.3997905028705,0.07498446710921122,32.206482478073184
72,10,92520,2173,2602.8547498854086,2589.6927737948804,2569.639396879168,2597.7535866626963,0.07492410221905796,32.20648121976191
72,10,92700,2173,2603.2000912271915,2588.3495550440193,2568.2979152810885,2598.1069297445497,0.07486395450110413,32.20648005600327
72,10,92880,2173,2603.544729980047,2587.0064488870066,2566.9564572587033,2598.4598020769454,0.07480402532570267,32.20647888527526
72,10,93060,2173,2603.8886508847304,2585.663449577054,2565.6150184492913,2598.812186341987,0.0747443162589775,32.20647759413237
72,10,93240,2173,2604.231835234883,2584.320551759494,2564.273602753152,2599.164065481992,0.0746848292944274,32.20647600083984
72,10,93420,2173,2604.57426630843,2582.977750403814,2562.9322142535366,2599.5154226353898,0.07462556731408597,32.206474461426986
72,10,93600,2173,2604.9159270914797,2581.6350407523614,2561.5908499909524,2599.86624105783,0.07456653243038695,32.2064729846674
72,10,93780,2173,2605.2567992405384,2580.292418351356,2560.24950838521,2600.216504043749,0.0745077266154024,32.20647142546289
72,10,93960,2173,2605.5968642444845,2578.949878936469,2558.9081893561347,2600.5661948636557,0.07444915225400896,32.20646981074447
72,10,94140,2173,2605.936106812106,2577.607418382737,2557.5668883605954,2600.9152967882414,0.07439081177481137,32.20646843237905
72,10,94320,2173,2606.274507351373,2576.2650327610604,2556.225603287217,2601.263793093704,0.07433270662275195,32.20646684206695
72,10,94500,2173,2606.6120485184415,2574.922718412481,2554.8843361376294,2601.61166707451,0.07427483945436482,32.20646528918546
72,10,94680,2173,2606.9487087870248,2573.5804718694844,2553.5430860705296,2601.9589018991605,0.07421721238817644,32.206463485621576
72,10,94860,2173,2607.2844662001917,2572.23828994054,2552.2018554274023,2602.30548054077,0.07415982852658001,32.20646154516351
72,10,95040,2173,2607.6193010063193,2570.8961695516236,2550.86064384099,2602.651385727552,0.07410269100317372,32.2064597664866
72,10,95220,2173,2607.953194919871,2569.5541077366565,2549.519446847924,2602.9965999966066,0.07404580209387561,32.206458191135624
72,10,95400,2173,2608.2861195064816,2568.2121017203362,2548.178265781995,2603.3411055956303,0.07398916361659079,32.20645591619593
72,10,95580,2173,2608.6180471868965,2566.8701487782114,2546.8370974241216,2603.6848844224264,0.07393278032326135,32.20645338751688
72,10,95760,2173,2608.9489575351236,2565.5282463313492,2545.495939615764,2604.027918026992,0.07387665659678912,32.20645142955049
72,10,95940,2173,2609.2788289228556,2564.1863920338396,2544.154798948495,2604.370187613287,0.07382079424806055,32.206449664698965
72,10,96120,2173,2609.607634365797,2562.8445836317424,2542.8136750866856,2604.711674015178,0.07376519541907768,32.206447470454194
72,10,96300,2173,2609.9353433298274,2561.5028189928307,2541.4725587794587,2605.0523576348087,0.07370986416894339,32.20644480745219
72,10,96480,2173,2610.26192980635,2560.161096134531,2540.13145524175,2605.3922184432304,0.07365480547179934,32.20644238011029
72,10,96660,2173,2610.5873646597515,2558.819413084987,2538.790366427173,2605.7312359205,0.07360002256730575,32.206439914125525
72,10,96840,2173,2610.911618530168,2557.477767885282,2537.449284598994,2606.0693890257494,0.07354551925511246,32.20643737264791
72,10,97020,2173,2611.234658968437,2556.1361588357017,2536.108216070263,2606.4066561217155,0.07349129952691943,32.20643458532677
72,10,97200,2173,2611.5564562388763,2554.7945842207027,2534.76715887468,2606.7430149734037,0.07343736811963357,32.20643191805629
72,10,97380,2173,2611.8769755836556,2553.4530424662235,2533.4261062447376,2607.0784426788946,0.07338372886923676,32.20642898318156
72,10,97560,2173,2612.196184823552,2552.1115321987936,2532.085069433866,2607.4129156909066,0.07333038679164446,32.206426110525626
72,10,97740,2173,2612.514044680851,2550.770051908262,2530.7440424490683,2607.7464097202283,0.07327734617330903,32.20642280010989
72,10,97920,2173,2612.8305161536578,2549.428600204814,2529.4030155213723,2608.078899692719,0.07322461299108454,32.206419327020505
72,10,98100,2173,2613.145563557934,2548.087175863281,2528.062002323186,2608.4103597461813,0.07317219299831557,32.206416124013494
72,10,98280,2173,2613.459154433779,2546.7457775242583,2526.721000273211,2608.7407632954355,0.07312009065418171,32.20641330166212
72,10,98460,2173,2613.7712443802484,2545.404403964477,2525.379997265792,2609.0700829379316,0.07306830951291733,32.206409708769655
72,10,98640,2173,2614.081789258837,2544.0630542686627,2524.039010573839,2609.3982904153218,0.07301685660098887,32.20640575562007
72,10,98820,2173,2614.3907476741474,2542.7217272949656,2522.698034717838,2609.725356580833,0.07296573883262983,32.206402017931055
72,10,99000,2173,2614.6980813221276,2541.3804219657936,2521.357056994952,2610.0512514442025,0.07291496166877086,32.2063986687725
72,10,99180,2173,2615.0037400733727,2540.03913747866,2520.0160934391383,2610.375944063522,0.0728645295381667,32.20639457455635
72,10,99360,2173,2615.3076726991326,2538.6978727909627,2518.675135986581,2610.6994024787473,0.0728144502522903,32.206390029957234
72,10,99540,2173,2615.609831988226,2537.3566269632543,2517.334171409111,2611.0215936830914,0.07276473188081754,32.20638575243688
72,10,99720,2173,2615.9101745257135,2536.0153993484823,2515.9932252338535,2611.342483678262,0.07271538069254052,32.20638195323678
72,10,99900,2173,2616.208645156186,2534.6741889819486,2514.6522846806142,2611.6620373845954,0.07266640169458018,32.20637744343001
72,10,100080,2173,2616.5051884255977,2533.332995144525,2513.3113372387975,2611.9802186090265,0.07261780330464633,32.20637253768013
72,10,100260,2173,2616.7997510481823,2531.9918173531387,2511.970410583895,2612.29699001784,0.07256959406349345,32.20636777904601
72,10,100440,2173,2617.09228388498,2530.650654651883,2510.6294893666227,2612.6123132033936,0.07252178124581433,32.20636346486061
72,10,100620,2173,2617.3827250472086,2529.309506368177,2509.2885571388365,2612.9261485780576,0.07247437077248327,32.206358379957784
72,10,100800,2173,2617.6710129218595,2527.968372167573,2507.947648008679,2613.238455338526,0.0724273721200245,32.206352923879706
72,10,100980,2173,2617.9570895037814,2526.627251147852,2506.6067419771543,2613.5491914536324,0.07238079468932705,32.206347740933666
72,10,101160,2173,2618.2408994407424,2525.2861427648495,2505.265825523175,2613.8583137262426,0.07233464620975516,32.20634293915928
72,10,101340,2173,2618.5223747139544,2523.9450468099676,2503.9249341891027,2614.1657776944753,0.07228893351410594,32.20633732474364
72,10,101520,2173,2618.801446055861,2522.6039624405685,2502.5840402243743,2614.471537572899,0.07224366701807186,32.206331225034525
72,10,101700,2173,2619.0780485185014,2521.26288923185,2501.243131602353,2614.77554623511,0.07219885739544364,32.20632541222508
72,10,101880,2173,2619.352117616092,2519.9218270280935,2499.902254474092,2615.07775523369,0.07215451339769716,32.20631985062078
72,10,102060,2173,2619.6235806242157,2518.5807749159067,2498.5613735565153,2615.3781147436052,0.07211064337132714,32.20631374361796
72,10,102240,2173,2619.892363553367,2517.2397325989414,2497.2204760194204,2615.676573529073,0.07206725804652586,32.20630728322238
72,10,102420,2173,2620.1583969843578,2515.898700039773,2495.8796109986274,2615.973078974359,0.07202436841913905,32.206301126112955
72,10,102600,2173,2620.421608843994,2514.5576763618205,2494.5387402885785,2616.267577092796,0.07198198374670368,32.20629497573238
72,10,102780,2173,2620.681920009535,2513.2166613645527,2493.197853486209,2616.560012478923,0.07194011378699203,32.206288265864984
72,10,102960,2173,2620.939249622331,2511.875655081181,2491.857001914585,2616.8503282603856,0.07189877028934813,32.2062812121789
72,10,103140,2173,2621.1935202973236,2510.5346566039193,2490.516141295443,2617.1384661069533,0.07185796520972855,32.20627438875084
72,10,103320,2173,2621.4446510761045,2509.19366580179,2489.175265999822,2617.4243662049817,0.07181770904841922,32.20626747530353
72,10,103500,2173,2621.6925563795357,2507.852682722614,2487.8344277742967,2617.7079672144096,0.07177801302000154,32.20626015378803
