% Model,tin_tegs_model_2_HF.mph
% Version,COMSOL 6.1.0.357
% Date,"Jun 1 2024, 11:32"
% Table,Table 2 - Surface Average 1
% Time (s),Temperature (K),Temperature (K),"Temperature (K), Point: 51"
3602,862.6508056057829,837.1775271308945,868.5052511215556
3603,862.603230500166,837.13321308979,868.4570942049927
3604,862.5556553945486,837.0888990486861,868.4089372884298
3605,862.5080802889308,837.0445850075815,868.3607803718669
3606,862.4605051833141,837.0002709664777,868.3126234553041
3607,862.4129300776968,836.955956925373,868.2644665387412
3608,862.3653549720796,836.9116428842699,868.2163096221783
3609,862.3177798664622,836.8673288431652,868.1681527056154
3610,862.270204760845,836.8230148020616,868.1199957890525
3611,862.222629655228,836.7787007609577,868.0718388724896
3612,862.1750545496104,836.7343867198532,868.0236819559267
3613,862.1274794439933,836.6900726787493,867.9755250393638
3614,862.0799043383761,836.6457586376446,867.9273681228009
3615,862.0323292327589,836.6014445965412,867.879211206238
3616,861.9847541271417,836.557130555437,867.8310542896751
3617,861.9371790215245,836.512816514333,867.7828973731122
3618,861.8896039159071,836.4685024732286,867.7347404565493
3619,861.8420288102897,836.4241884321248,867.6865835399864
3620,861.7944537046727,836.3798743910205,867.6384266234236
3621,861.7468785990555,836.3355603499168,867.5902697068608
3622,861.6993034934382,836.2912463088127,867.5421127902979
3623,861.6517283878204,836.2469322677082,867.493955873735
3624,861.6041532822036,836.2026182266045,867.4457989571721
3625,861.5565781765861,836.1583041855005,867.3976420406092
3626,861.509003070969,836.1139901443959,867.3494851240463
3627,861.4614279653518,836.069676103292,867.3013282074834
3628,861.4138528597351,836.025362062188,867.2531712909205
3629,861.3662777541174,835.981048021084,867.2050143743576
3630,861.3187026485002,835.9367339799794,867.1568574577947
3631,861.2711275428832,835.8924199388753,867.1087005412318
3632,861.2235524372657,835.8481058977711,867.0605436246689
3633,861.1759773316485,835.8037918566669,867.012386708106
3634,861.1284022260312,835.759477815563,866.9642297915432
3635,861.0808271204139,835.7151637744593,866.9160728749803
3636,861.0332520147967,835.670849733355,866.8679159584174
3637,860.9856769091796,835.6265356922513,866.8197590418545
3638,860.9381018035621,835.582221651147,866.7716021252916
3639,860.890526697945,835.5379076100425,866.7234452087288
3640,860.8429515923278,835.4935935689385,866.6752882921659
3641,860.7953764867107,835.4492795278342,866.627131375603
3642,860.7478013810934,835.4049654867305,866.5789744590401
3643,860.700226275476,835.3606514456262,866.5308175424772
3644,860.6526511698587,835.316337404522,866.4826606259143
3645,860.6050760642411,835.2720233634179,866.4345037093514
3646,860.5575009586242,835.2277093223142,866.3863467927885
3647,860.5099258530074,835.1833952812099,866.3381898762257
3648,860.46235074739,835.1390812401057,866.2900329596628
3649,860.4147756417727,835.0947671990017,866.2418760430999
3650,860.3672005361551,835.050453157898,866.193719126537
3651,860.319625430538,835.0061391167936,866.1455622099741
3652,860.2720503249209,834.9618250756894,866.0974052934112
3653,860.2244752193035,834.9175110345857,866.0492483768483
3654,860.1769001136865,834.8731969934818,866.0010914602854
3655,860.1293250080693,834.8288829523776,865.9529345437224
3656,860.0817499024517,834.7845689112734,865.9047776271595
3657,860.0341747968347,834.740254870169,865.8566207105966
3658,859.9865996912174,834.6959408290645,865.8084637940339
3659,859.9390245856007,834.6516267879606,865.760306877471
3660,859.8914494799831,834.6073127468572,865.7121499609082
3661,859.8438743743657,834.5629987057526,865.6639930443453
3662,859.7962992687484,834.5186846646486,865.6158361277824
3663,859.7487241631311,834.4743706235442,865.5676792112195
3664,859.7011490575142,834.4300565824403,865.5195222946566
3665,859.6535739518969,834.3857425413362,865.4713653780937
3666,859.6059988462795,834.341428500232,865.4232084615307
3667,859.5584237406617,834.2971144591284,865.3750515449678
3668,859.5108486350449,834.2528004180241,865.326894628405
3669,859.463273529428,834.2084863769197,865.278737711842
3670,859.4156984238103,834.1641723358157,865.2305807952791
3671,859.3681233181934,834.1198582947123,865.1824238787162
3672,859.3205482125761,834.0755442536075,865.1342669621533
3673,859.2729731069587,834.0312302125038,865.0861100455904
3674,859.2253980013415,833.9869161713995,865.0379531290275
3675,859.1778228957244,833.9426021302949,864.9897962124647
3676,859.1302477901073,833.8982880891912,864.9416392959018
3677,859.0826726844898,833.853974048087,864.893482379339
3678,859.0350975788724,833.8096600069832,864.8453254627761
3679,858.9875224732555,833.765345965879,864.7971685462132
3680,858.9399473676383,833.7210319247753,864.7490116296503
3681,858.8923722620211,833.6767178836708,864.7008547130874
3682,858.8447971564034,833.6324038425668,864.6526977965245
3683,858.7972220507861,833.5880898014627,864.6045408799616
3684,858.7496469451687,833.5437757603585,864.5563839633987
3685,858.7020718395519,833.4994617192546,864.5082270468358
3686,858.6544967339345,833.4551476781496,864.4600701302729
3687,858.6069216283173,833.4108336370459,864.41191321371
3688,858.5593465227004,833.366519595942,864.3637562971471
3689,858.511771417083,833.3222055548379,864.3155993805843
3690,858.4641963114656,833.2778915137341,864.2674424640214
3691,858.4166212058484,833.2335774726303,864.2192855474585
3692,858.3690461002315,833.1892634315257,864.1711286308956
3693,858.3214709946138,833.1449493904222,864.1229717143327
3694,858.2738958889969,833.1006353493175,864.0748147977698
3695,858.2263207833792,833.0563213082129,864.0266578812069
3696,858.1787456777618,833.0120072671098,863.9785009646441
3697,858.131170572145,832.9676932260052,863.9303440480812
3698,858.0835954665276,832.9233791849007,863.8821871315183
3699,858.0360203609097,832.8790651437973,863.8340302149554
3700,857.9884452552934,832.834751102693,863.7858732983925
3701,857.9408701496762,832.7904370615893,863.7377163818296
3702,857.8932950440587,832.7461230204848,863.6895594652668
3703,857.8457199384417,832.7018089793802,863.6414025487039
3704,857.7981448328246,832.657494938277,863.593245632141
3705,857.7505697272072,832.6131808971725,863.5450887155781
3706,857.7029946215897,832.5688668560684,863.4969317990152
3707,857.6554195159724,832.5245528149644,863.4487748824523
3708,857.6078444103554,832.4802387738603,863.4006179658894
3709,857.5602693047381,832.4359247327556,863.3524610493265
3710,857.5126941991208,832.3916106916523,863.3043041327636
3711,857.4651190935035,832.3472966505482,863.2561472162007
3712,857.4175439878863,832.3029826094438,863.2079902996378
3713,857.3699688822691,832.2586685683398,863.1598333830749
3714,857.3223937766521,832.2143545272357,863.111676466512
3715,857.2748186710348,832.1700404861313,863.0635195499493
3716,857.2272435654177,832.1257264450276,863.0153626333864
3717,857.1796684598003,832.0814124039237,862.9672057168235
3718,857.1320933541829,832.0370983628195,862.9190488002606
3719,857.0845182485655,831.9927843217155,862.8708918836977
3720,857.0369431429488,831.9484702806103,862.8227349671348
3721,856.9893680373311,831.9041562395074,862.7745780505719
3722,856.9417929317142,831.8598421984029,862.726421134009
3723,856.8942178260966,831.8155281572982,862.6782642174461
3724,856.8466427204798,831.7712141161945,862.6301073008832
3725,856.7990676148625,831.7269000750906,862.5819503843203
3726,856.7514925092453,831.6825860339865,862.5337934677574
3727,856.7039174036279,831.6382719928826,862.4856365511945
3728,856.6563422980106,831.5939579517781,862.4374796346316
3729,856.6087671923931,831.5496439106744,862.3893227180687
3730,856.5611920867763,831.5053298695709,862.3411658015059
3731,856.513616981159,831.4610158284655,862.293008884943
3732,856.4660418755415,831.4167017873621,862.2448519683801
3733,856.4184667699243,831.3723877462579,862.1966950518173
3734,856.3708916643071,831.3280737051538,862.1485381352544
3735,856.3233165586902,831.2837596640496,862.1003812186915
3736,856.2757414530726,831.2394456229456,862.0522243021286
3737,856.2281663474556,831.1951315818417,862.0040673855657
3738,856.1805912418376,831.1508175407378,861.9559104690028
3739,856.1330161362207,831.1065034996338,861.9077535524399
3740,856.0854410306035,831.0621894585296,861.859596635877
3741,856.0378659249862,831.0178754174257,861.8114397193141
3742,855.990290819369,830.9735613763216,861.7632828027512
3743,855.9427157137518,830.9292473352167,861.7151258861884
3744,855.8951406081346,830.8849332941129,861.6669689696255
3745,855.8475655025176,830.8406192530082,861.6188120530626
3746,855.7999903969001,830.7963052119043,861.5706551364997
3747,855.7524152912829,830.7519911708004,861.5224982199368
3748,855.7048401856654,830.7076771296968,861.4743413033739
3749,855.6572650800485,830.663363088592,861.426184386811
3750,855.6096899744314,830.6190490474883,861.3780274702481
3751,855.5621148688139,830.5747350063848,861.3298705536852
3752,855.5145397631965,830.5304209652796,861.2817136371224
3753,855.4669646575795,830.4861069241757,861.2335567205595
3754,855.4193895519625,830.4417928830716,861.1853998039966
3755,855.3718144463447,830.3974788419681,861.1372428874337
3756,855.3242393407279,830.3531648008634,861.0890859708708
3757,855.2766642351107,830.3088507597603,861.040929054308
3758,855.2290891294932,830.2645367186556,860.9927721377451
3759,855.181514023876,830.2202226775519,860.9446152211822
3760,855.1339389182589,830.1759086364478,860.8964583046193
3761,855.0863638126415,830.1315945953429,860.8483013880564
3762,855.0387887070243,830.0872805542393,860.8001444714935
3763,854.9912136014069,830.0429665131354,860.7519875549306
3764,854.9436384957901,829.998652472032,860.7038306383677
3765,854.8960633901728,829.9543384309272,860.6556737218048
3766,854.8484882845555,829.9100243898226,860.6075168052419
3767,854.8009131789381,829.8657103487183,860.559359888679
3768,854.753338073321,829.8213963076145,860.511202972116
3769,854.7057629677035,829.7770822665104,860.4630460555531
3770,854.6581878620862,829.7327682254069,860.4148891389902
3771,854.6106127564694,829.688454184302,860.3667322224276
3772,854.563037650852,829.6441401431982,860.3185753058647
3773,854.5154625452344,829.5998261020942,860.2704183893018
3774,854.4678874396171,829.5555120609896,860.2222614727389
3775,854.4203123340002,829.5111980198858,860.174104556176
3776,854.372737228383,829.4668839787822,860.1259476396131
3777,854.3251621227662,829.4225699376775,860.0777907230502
3778,854.2775870171484,829.3782558965734,860.0296338064873
3779,854.2300119115312,829.3339418554697,859.9814768899244
3780,854.1824368059141,829.2896278143652,859.9333199733614
3781,854.1348617002969,829.245313773262,859.8851630567985
3782,854.0872865946795,829.2009997321574,859.8370061402356
3783,854.0397114890624,829.1566856910533,859.7888492236727
3784,853.9921363834449,829.1123716499494,859.7406923071098
3785,853.9445612778279,829.0680576088448,859.692535390547
3786,853.8969861722105,829.0237435677407,859.6443784739841
3787,853.8494110665933,828.9794295266364,859.5962215574212
3788,853.8018359609762,828.9351154855327,859.5480646408583
3789,853.7542608553588,828.8908014444283,859.4999077242954
3790,853.7066857497413,828.8464874033241,859.4517508077327
3791,853.6591106441242,828.8021733622207,859.4035938911697
3792,853.6115355385069,828.7578593211165,859.3554369746068
3793,853.5639604328895,828.7135452800123,859.307280058044
3794,853.5163853272727,828.669231238908,859.259123141481
3795,853.468810221655,828.6249171978039,859.2109662249181
3796,853.4212351160382,828.5806031566998,859.1628093083552
3797,853.3736600104208,828.5362891155958,859.1146523917923
3798,853.326084904804,828.4919750744924,859.0664954752295
3799,853.2785097991863,828.4476610333886,859.0183385586666
3800,853.2317373137711,828.4040525384711,858.9709930229312
3801,853.1867305928001,828.3619962451658,858.9254325250165
3802,853.1417238718292,828.3199399518611,858.8798720271017
3803,853.0967171508582,828.2778836585564,858.834311529187
3804,853.0517104298873,828.2358273652524,858.7887510312722
3805,853.0067037089161,828.1937710719471,858.7431905333574
3806,852.9616969879454,828.1517147786427,858.6976300354427
3807,852.916690266974,828.1096584853375,858.6520695375278
3808,852.8716835460037,828.067602192033,858.6065090396131
3809,852.826676825032,828.0255458987284,858.5609485416984
3810,852.7816701040612,827.9834896054233,858.5153880437836
3811,852.7366633830904,827.9414333121191,858.4698275458688
3812,852.6916566621193,827.8993770188144,858.424267047954
3813,852.6466499411483,827.8573207255096,858.3787065500393
3814,852.6016432201774,827.8152644322049,858.3331460521244
3815,852.5566364992064,827.7732081389001,858.2875855542097
3816,852.5116297782356,827.7311518455954,858.242025056295
3817,852.4666230572648,827.6890955522904,858.1964645583802
3818,852.4216163362939,827.647039258986,858.1509040604655
3819,852.3766096153226,827.604982965681,858.1053435625506
3820,852.3316028943519,827.5629266723765,858.0597830646359
3821,852.2865961733812,827.5208703790717,858.0142225667212
3822,852.2415894524103,827.4788140857669,857.9686620688062
3823,852.1965827314391,827.4367577924633,857.9231015708915
3824,852.1515760104679,827.3947014991577,857.8775410729767
3825,852.1065692894972,827.3526452058529,857.831980575062
3826,852.0615625685263,827.310588912548,857.7864200771472
3827,852.0165558475552,827.2685326192436,857.7408595792324
3828,851.9715491265845,827.2264763259384,857.6952990813177
3829,851.9265424056134,827.1844200326342,857.6497385834028
3830,851.8815356846425,827.1423637393293,857.6041780854881
3831,851.8365289636714,827.1003074460245,857.5586175875734
3832,851.7915222427,827.0582511527197,857.5130570896586
3833,851.7465155217294,827.0161948594148,857.4674965917438
3834,851.7015088007586,826.9741385661107,857.421936093829
3835,851.6565020797875,826.9320822728052,857.3763755959143
3836,851.6114953588161,826.8900259795013,857.3308150979996
3837,851.5664886378454,826.8479696861966,857.2852546000847
3838,851.5214819168749,826.8059133928914,857.23969410217
3839,851.4764751959037,826.7638570995869,857.1941336042552
3840,851.431468474933,826.7218008062817,857.1485731063405
3841,851.3864617539615,826.679744512977,857.1030126084257
3842,851.3414550329906,826.6376882196728,857.0574521105109
3843,851.2964483120202,826.5956319263676,857.0118916125962
3844,851.2514415910491,826.5535756330632,856.9663311146812
3845,851.2064348700783,826.5115193397587,856.9207706167665
3846,851.1614281491068,826.469463046454,856.8752101188518
3847,851.1164214281358,826.4274067531486,856.829649620937
3848,851.0714147071649,826.3853504598449,856.7840891230222
3849,851.0264079861935,826.3432941665392,856.7385286251074
3850,850.9814012652229,826.301237873235,856.6929681271927
3851,850.9363945442525,826.2591815799302,856.647407629278
3852,850.8913878232811,826.2171252866256,856.6018471313631
3853,850.8463811023107,826.1750689933207,856.5562866334484
3854,850.8013743813392,826.1330127000159,856.5107261355336
3855,850.7563676603687,826.0909564067115,856.4651656376188
3856,850.7113609393974,826.0489001134067,856.4196051397041
3857,850.6663542184264,826.0068438201022,856.3740446417893
3858,850.6213474974554,825.9647875267979,856.3284841438746
3859,850.5763407764842,825.9227312334926,856.2829236459597
3860,850.5313340555133,825.8806749401881,856.237363148045
3861,850.4863273345426,825.8386186468824,856.1918026501303
3862,850.4413206135719,825.796562353578,856.1462421522155
3863,850.3963138926009,825.7545060602736,856.1006816543007
3864,850.3513071716292,825.7124497669687,856.0551211563858
3865,850.3063004506586,825.6703934736634,856.0095606584711
3866,850.2612937296876,825.6283371803597,855.9640001605563
3867,850.2162870087169,825.586280887055,855.9184396626415
3868,850.1712802877461,825.5442245937495,855.8728791647268
3869,850.126273566775,825.5021683004453,855.827318666812
3870,850.0812668458037,825.4601120071403,855.7817581688972
3871,850.0362601248331,825.4180557138354,855.7361976709825
3872,849.991253403862,825.3759994205308,855.6906371730677
3873,849.9462466828912,825.3339431272261,855.645076675153
3874,849.90123996192,825.2918868339211,855.5995161772381
3875,849.8562332409489,825.2498305406164,855.5539556793234
3876,849.8112265199782,825.207774247312,855.5083951814086
3877,849.766219799007,825.1657179540072,855.4628346834938
3878,849.7212130780363,825.1236616607026,855.4172741855791
3879,849.6762063570654,825.0816053673981,855.3717136876643
3880,849.6311996360944,825.0395490740932,855.3261531897496
3881,849.5861929151234,824.9974927807884,855.2805926918347
3882,849.5411861941524,824.9554364874838,855.23503219392
3883,849.4961794731815,824.9133801941792,855.1894716960053
3884,849.4511727522106,824.8713239008739,855.1439111980904
3885,849.4061660312394,824.8292676075696,855.0983507001757
3886,849.3611593102689,824.7872113142641,855.0527902022608
3887,849.3161525892976,824.7451550209597,855.0072297043461
3888,849.2711458683266,824.7030987276556,854.9616692064313
3889,849.2261391473556,824.6610424343505,854.9161087085165
3890,849.1811324263847,824.6189861410455,854.8705482106018
3891,849.1361257054136,824.5769298477408,854.824987712687
3892,849.0911189844426,824.5348735544367,854.7794272147722
3893,849.0461122634713,824.4928172611317,854.7338667168575
3894,849.0011055425007,824.4507609678273,854.6883062189427
3895,848.9560988215298,824.4087046745224,854.642745721028
3896,848.9110921005588,824.3666483812173,854.5971852231131
3897,848.866085379588,824.324592087913,854.5516247251984
3898,848.8210786586168,824.2825357946084,854.5060642272837
3899,848.7760719376461,824.2404795013034,854.4605037293688
3900,848.7310652166747,824.1984232079983,854.4149432314541
3901,848.6860584957042,824.1563669146941,854.3693827335393
3902,848.6410517747332,824.114310621389,854.3238222356246
3903,848.5960450537623,824.0722543280845,854.2782617377098
3904,848.5510383327912,824.0301980347803,854.232701239795
3905,848.5060316118207,823.9881417414748,854.1871407418803
3906,848.4610248908494,823.9460854481703,854.1415802439654
3907,848.4160181698786,823.9040291548656,854.0960197460507
3908,848.3710114489073,823.8619728615613,854.050459248136
3909,848.3260047279364,823.819916568256,854.0048987502211
3910,848.2809980069654,823.7778602749512,853.9593382523063
3911,848.2359912859947,823.7358039816467,853.9137777543915
3912,848.1909845650238,823.6937476883421,853.8682172564768
3913,848.1459778440528,823.6516913950373,853.8226567585621
3914,848.1009711230815,823.6096351017325,853.7770962606472
3915,848.0559644021108,823.5675788084279,853.7315357627325
3916,848.0109576811396,823.5255225151232,853.6859752648177
3917,847.9659509601688,823.4834662218187,853.640414766903
3918,847.9209442391979,823.4414099285134,853.5948542689882
3919,847.8759375182271,823.3993536352084,853.5492937710734
3920,847.8309307972557,823.3572973419042,853.5037332731587
3921,847.7859240762849,823.3152410485994,853.4581727752438
3922,847.7409173553139,823.273184755295,853.4126122773291
3923,847.6959106343431,823.2311284619901,853.3670517794144
3924,847.6509039133723,823.1890721686854,853.3214912814996
3925,847.6058971924011,823.147015875381,853.2759307835848
3926,847.5608904714301,823.1049595820763,853.23037028567
3927,847.5158837504591,823.0629032887712,853.1848097877553
3928,847.4708770294883,823.0208469954663,853.1392492898406
3929,847.4258703085175,822.9787907021621,853.0936887919256
3930,847.3808635875465,822.9367344088572,853.0481282940109
3931,847.3358568665755,822.8946781155523,853.0025677960961
3932,847.2908501456038,822.8526218222476,852.9570072981813
3933,847.245843424634,822.8105655289423,852.9114468002666
3934,847.2008367036625,822.7685092356376,852.8658863023518
3935,847.1558299826918,822.7264529423334,852.8203258044371
3936,847.1108232617205,822.6843966490289,852.7747653065222
3937,847.0658165407497,822.6423403557237,852.7292048086075
3938,847.020809819779,822.6002840624193,852.6836443106928
3939,846.9758030988078,822.5582277691143,852.638083812778
3940,846.930796377837,822.5161714758102,852.5925233148632
3941,846.8857896568658,822.474115182505,852.5469628169484
3942,846.8407829358949,822.4320588892,852.5014023190337
3943,846.7957762149234,822.3900025958959,852.455841821119
3944,846.750769493953,822.3479463025908,852.4102813232041
3945,846.7057627729818,822.3058900092864,852.3647208252894
3946,846.6607560520112,822.2638337159811,852.3191603273746
3947,846.6157493310399,822.2217774226776,852.2735998294598
3948,846.5707426100687,822.1797211293717,852.2280393315451
3949,846.525735889098,822.1376648360671,852.1824788336303
3950,846.4807291681271,822.0956085427626,852.1369183357156
3951,846.4357224471561,822.0535522494581,852.0913578378006
3952,846.3907157261849,822.0114959561537,852.0457973398859
3953,846.3457090052145,821.9694396628485,852.0002368419712
3954,846.3007022842432,821.9273833695433,851.9546763440563
3955,846.2556955632723,821.885327076239,851.9091158461416
3956,846.2106888423011,821.8432707829344,851.8635553482268
3957,846.1656821213307,821.8012144896294,851.8179948503121
3958,846.1206754003598,821.7591581963247,851.7724343523972
3959,846.0756686793885,821.7171019030205,851.7268738544825
3960,846.0306619584175,821.6750456097152,851.6813133565678
3961,845.9856552374465,821.6329893164101,851.635752858653
3962,845.9406485164758,821.5909330231058,851.5901923607382
3963,845.8956417955046,821.548876729801,851.5446318628234
3964,845.850635074534,821.5068204364965,851.4990713649087
3965,845.8056283535628,821.4647641431916,851.453510866994
3966,845.7606216325921,821.4227078498868,851.4079503690791
3967,845.715614911621,821.380651556582,851.3623898711644
3968,845.6706081906498,821.3385952632772,851.3168293732496
3969,845.6256014696785,821.2965389699727,851.2712688753348
3970,845.580594748708,821.2544826766677,851.2257083774201
3971,845.5355880277372,821.2124263833635,851.1801478795053
3972,845.4905813067662,821.1703700900582,851.1345873815906
3973,845.445574585795,821.1283137967537,851.0890268836756
3974,845.4005678648241,821.0862575034495,851.0434663857609
3975,845.3555611438536,821.0442012101443,850.9979058878462
3976,845.3105544228822,821.0021449168399,850.9523453899313
3977,845.265547701911,820.9600886235347,850.9067848920166
3978,845.2205409809403,820.9180323302302,850.8612243941018
3979,845.1755342599696,820.8759760369252,850.8156638961871
3980,845.1305275389984,820.8339197436212,850.7701033982723
3981,845.0855208180272,820.7918634503156,850.7245429003575
3982,845.0405140970565,820.7498071570114,850.6789824024428
3983,844.9955073760849,820.7077508637067,850.633421904528
3984,844.9505006551144,820.6656945704017,850.5878614066132
3985,844.9054939341437,820.623638277097,850.5423009086985
3986,844.8604872131724,820.5815819837918,850.4967404107837
3987,844.8154804922018,820.5395256904878,850.451179912869
3988,844.7704737712305,820.4974693971828,850.4056194149541
3989,844.7254670502598,820.4554131038781,850.3600589170394
3990,844.680460329289,820.4133568105738,850.3144984191247
3991,844.6354536083178,820.3713005172687,850.2689379212098
3992,844.5904468873465,820.3292442239641,850.2233774232951
3993,844.5454401663759,820.2871879306593,850.1778169253802
3994,844.5004334454052,820.2451316373545,850.1322564274654
3995,844.455426724434,820.2030753440498,850.0866959295507
3996,844.4104200034631,820.1610190507457,850.0411354316359
3997,844.3654132824923,820.1189627574405,849.9955749337212
3998,844.3204065615212,820.0769064641358,849.9500144358063
3999,844.2753998405499,820.0348501708314,849.9044539378916
4000,844.230393119579,819.9927938775261,849.8588934399769
4001,844.1853863986083,819.9507375842212,849.8133329420621
4002,844.1403796776376,819.9086812909168,849.7677724441473
4003,844.0953729566661,819.8666249976123,849.7222119462325
4004,844.0503662356955,819.8245687043072,849.6766514483178
4005,844.0053595147244,819.7825124110025,849.6310909504031
4006,843.9603527937533,819.7404561176975,849.5855304524882
4007,843.9153460727825,819.6983998243935,849.5399699545735
4008,843.8703393518114,819.6563435310891,849.4944094566587
4009,843.8253326308404,819.6142872377843,849.448848958744
4010,843.7803259098695,819.572230944479,849.4032884608292
4011,843.7353191888988,819.5301746511743,849.3577279629144
4012,843.6903124679276,819.4881183578698,849.3121674649997
4013,843.6453057469564,819.4460620645643,849.2666069670848
4014,843.6002990259857,819.4040057712601,849.2210464691701
4015,843.5552923050147,819.3619494779562,849.1754859712554
4016,843.5102855840438,819.3198931846507,849.1299254733404
4017,843.4652788630729,819.2778368913458,849.0843649754257
4018,843.4202721421019,819.2357805980415,849.0388044775109
4019,843.375265421131,819.1937243047369,848.9932439795962
4020,843.33025870016,819.1516680114323,848.9476834816815
4021,843.285251979189,819.1096117181269,848.9021229837666
4022,843.240245258218,819.0675554248224,848.8565624858519
4023,843.1952385372473,819.025499131518,848.8110019879371
4024,843.1502318162761,818.9834428382126,848.7654414900223
4025,843.1052250953053,818.9413865449084,848.7198809921075
4026,843.0602183743341,818.8993302516033,848.6743204941928
4027,843.0152116533632,818.8572739582988,848.6287599962781
4028,842.9702049323922,818.815217664994,848.5831994983632
4029,842.9251982114213,818.7731613716894,848.5376390004485
4030,842.8801914904503,818.7311050783851,848.4920785025337
4031,842.8351847694792,818.68904878508,848.446518004619
4032,842.7901780485087,818.6469924917754,848.4009575067042
4033,842.7451713275373,818.6049361984705,848.3553970087894
4034,842.7001646065663,818.5628799051656,848.3098365108747
4035,842.6551578855956,818.5208236118607,848.2642760129598
4036,842.6101511646247,818.4787673185573,848.2187155150451
4037,842.5651444436537,818.4367110252512,848.1731550171304
4038,842.5201377226828,818.394654731947,848.1275945192154
4039,842.4751310017119,818.3525984386423,848.0820340213007
4040,842.4301242807409,818.3105421453375,848.0364735233859
4041,842.3851175597697,818.268485852033,847.9909130254712
4042,842.340110838799,818.2264295587283,847.9453525275565
4043,842.2951041178278,818.1843732654232,847.8997920296416
4044,842.2500973968569,818.142316972119,847.8542315317269
4045,842.2050906758859,818.1002606788143,847.8086710338121
4046,842.1600839549146,818.0582043855086,847.7631105358973
4047,842.1150772339441,818.0161480922048,847.7175500379826
4048,842.0700705129735,817.9740917989002,847.6719895400678
4049,842.0250637920022,817.9320355055943,847.6264290421531
4050,841.9800570710314,817.8899792122903,847.5808685442382
4051,841.93505035006,817.847922918986,847.5353080463235
4052,841.8900436290895,817.8058666256811,847.4897475484088
4053,841.8450369081186,817.7638103323762,847.444187050494
4054,841.8000301871471,817.7217540390712,847.3986265525792
4055,841.7550234661763,817.6796977457667,847.3530660546644
4056,841.7100167452053,817.6376414524623,847.3075055567497
4057,841.6650100242342,817.5955851591573,847.261945058835
4058,841.6200033032637,817.5535288658522,847.21638456092
4059,841.5749965822923,817.511472572548,847.1708240630053
4060,841.529989861322,817.4694162792433,847.1252635650904
4061,841.4849831403509,817.427359985938,847.0797030671757
4062,841.4399764193802,817.3853036926336,847.034142569261
4063,841.3949696984088,817.3432473993286,846.9885820713462
4064,841.3499629774375,817.3011911060242,846.9430215734315
4065,841.304956256467,817.2591348127197,846.8974610755166
4066,841.2599495354958,817.217078519415,846.8519005776019
4067,841.2149428145245,817.1750222261102,846.8063400796872
4068,841.1699360935538,817.1329659328051,846.7607795817723
4069,841.1249293725834,817.0909096395001,846.7152190838576
4070,841.0799226516119,817.0488533461959,846.6696585859428
4071,841.034915930641,817.006797052891,846.6240980880281
4072,840.9899092096701,816.9647407595855,846.5785375901133
4073,840.9449024886991,816.9226844662813,846.5329770921985
4074,840.8998957677283,816.8806281729762,846.4874165942838
4075,840.8548890467574,816.8385718796721,846.441856096369
4076,840.8098823257864,816.796515586368,846.3962955984542
4077,840.7648756048155,816.7544592930628,846.3507351005395
4078,840.7198688838446,816.7124029997576,846.3051746026247
4079,840.6748621628732,816.6703467064535,846.25961410471
4080,840.6298554419026,816.628290413149,846.214053606795
4081,840.5848487209311,816.586234119844,846.1684931088803
4082,840.5398419999606,816.5441778265392,846.1229326109656
4083,840.4948352789899,816.5021215332348,846.0773721130507
4084,840.4498285580187,816.4600652399291,846.031811615136
4085,840.4048218370475,816.4180089466252,845.9862511172212
4086,840.3598151160767,816.3759526533199,845.9406906193065
4087,840.3148083951058,816.3338963600157,845.8951301213917
4088,840.2698016741349,816.2918400667112,845.8495696234769
4089,840.224794953164,816.2497837734061,845.8040091255622
4090,840.1797882321928,816.2077274801014,845.7584486276473
4091,840.1347815112218,816.1656711867965,845.7128881297326
4092,840.0897747902509,816.123614893492,845.6673276318179
4093,840.04476806928,816.0815586001873,845.6217671339031
4094,839.9997613483094,816.039502306883,845.5762066359883
4095,839.9547546273376,815.9974460135778,845.5306461380735
4096,839.9097479063672,815.9553897202727,845.4850856401588
4097,839.8647411853964,815.9133334269682,845.4395251422441
4098,839.8197344644252,815.8712771336639,845.3939646443292
4099,839.7747277434545,815.8292208403587,845.3484041464145
4100,839.7297210224833,815.7871645470539,845.3028436484997
4101,839.684714301512,815.7451082537494,845.257283150585
4102,839.6397075805411,815.7030519604447,845.21172265267
4103,839.5947008595705,815.66099566714,845.1661621547553
4104,839.5496941385992,815.6189393738355,845.1206016568406
4105,839.5046874176285,815.5768830805298,845.0750411589257
4106,839.4596806966575,815.5348267872258,845.029480661011
4107,839.4146739756869,815.4927704939208,844.9839201630962
4108,839.3696672547158,815.4507142006164,844.9383596651815
4109,839.3246605337448,815.408657907311,844.8927991672667
4110,839.2796538127735,815.3666016140068,844.8472386693519
4111,839.2346470918029,815.3245453207022,844.8016781714372
4112,839.189640370832,815.2824890273971,844.7561176735223
4113,839.1446336498607,815.2404327340927,844.7105571756076
4114,839.0996269288901,815.1983764407877,844.6649966776929
4115,839.0546202079188,815.1563201474835,844.6194361797781
4116,839.0096134869478,815.1142638541786,844.5738756818633
4117,838.9646067659769,815.0722075608738,844.5283151839485
4118,838.9196000450057,815.0301512675694,844.4827546860338
4119,838.874593324035,814.9880949742643,844.4371941881191
4120,838.8295866030641,814.9460386809592,844.3916336902042
4121,838.7845798820933,814.9039823876551,844.3460731922895
4122,838.7395731611219,814.8619260943506,844.3005126943747
