% Model,LargeGraphiteBlock_v5_PorousMedia_rad_PBC_grid_parallel_vary_flowrate_charge.mph
% Version,COMSOL 6.0.0.405
% Date,"Mar 2 2023, 10:41"
% Table,Accumulated Probe Table 2 - 
% charge_hrs (h),base_flowrate_factor,max_flowrate_factor,Time (s),"Temperature (K), inlet_T","Temperature (K), outlet_T","Temperature (K), block1_T","Temperature (K), inlet_T_2","Temperature (K), outlet_T_2","Temperature (K), inlet_T 1","Temperature (K), outlet_T 1","Temperature (K), block2_T","Temperature (K), block3_T","Temperature (K), block4_T","massflowrate (kg/s), mass_flowrate","P_out (W), P_out"
4,5,5,2066.4,2673.0000000000014,2462.1818212663015,2429.1996114309154,2672.999999999996,2462.107909499472,2673.0000000000023,2462.0346687793262,2414.013050816048,2397.360671980541,2306.607731949908,77.91666666666677,-4010802.5553899975
4,5,5,2073.6,2673.0000000000014,2462.5201944671494,2429.8004856210086,2672.999999999996,2462.446369018397,2673.0000000000023,2462.3732305404037,2414.6053792098887,2397.938275811514,2307.055366444313,77.91666666666679,-4004365.932042144
4,5,5,2080.8,2673.0000000000014,2462.8580124535374,2430.399844838031,2672.999999999996,2462.7843005626273,2673.0000000000023,2462.7112749258226,2415.196352872669,2398.5147010791884,2307.5027009467863,77.9166666666668,-3997939.1448680274
4,5,5,2088,2673.0000000000014,2463.1953143051196,2430.997692983358,2672.999999999996,2463.1217181600123,2673.0000000000023,2463.0488066680327,2415.7859748682367,2399.08995007384,2307.94973496572,77.91666666666677,-3991522.1038958295
4,5,5,2095.2000000000003,2673.0000000000014,2463.5321596258113,2431.5940339483022,2672.999999999996,2463.4586743964733,2673.0000000000023,2463.3858659364746,2416.374248253794,2399.6640250759724,2308.3964684626717,77.91666666666677,-3985114.0454372475
4,5,5,2102.4,2673.0000000000014,2463.8685113578936,2432.1888716138874,2672.999999999996,2463.7951372616676,2673.0000000000023,2463.7224374122793,2416.9611760799157,2400.2369283652984,2308.8429002467283,77.91666666666676,-3978715.2607297995
4,5,5,2109.6,2673.0000000000014,2464.204455001271,2432.782209850995,2672.999999999996,2464.1311714549474,2673.0000000000023,2464.0585719266487,2417.5467613903916,2400.8086622119777,2309.289030410195,77.9166666666668,-3972324.78338734
4,5,5,2116.8,2673.0000000000014,2464.539854194906,2433.3740525204507,2672.999999999996,2464.4666794912278,2673.0000000000023,2464.394189985967,2418.1310072227147,2401.379228887429,2309.7348575984793,77.91666666666684,-3965944.1247163764
4,5,5,2124,2673.0000000000014,2464.87478021105,2433.9644034727294,2672.999999999996,2464.801708588233,2673.0000000000023,2464.7293240845333,2418.7139166078086,2401.94863065573,2310.180381860346,77.91666666666681,-3959572.6669458197
4,5,5,2131.2000000000003,2673.0000000000014,2465.2092429200047,2434.5532665482115,2672.999999999996,2465.136272253228,2673.0000000000023,2465.0639888643495,2419.2954925697727,2402.5168697834984,2310.6256025205535,77.91666666666677,-3953210.1317067835
4,5,5,2138.4,2673.0000000000014,2465.5432117007363,2435.140645577147,2672.999999999996,2465.4703457012884,2673.0000000000023,2465.398171947201,2419.8757381260057,2403.083948528187,2311.0705189230207,77.91666666666677,-3946856.754330027
4,5,5,2145.6,2673.0000000000014,2465.8767612171555,2435.7265443798365,2672.999999999996,2465.803983639721,2673.0000000000023,2465.731911157485,2420.454656287337,2403.6498691471825,2311.5151308066625,77.91666666666677,-3940511.8157105152
4,5,5,2152.8,2673.0000000000014,2466.209719140236,2436.310966766693,2672.999999999996,2466.137062567271,2673.0000000000023,2466.0651063771616,2421.03225005814,2404.214633886585,2311.9594369545484,77.91666666666677,-3934177.2192590195
4,5,5,2160,2673.0000000000014,2466.5422825518667,2436.8939165382044,2672.999999999996,2466.4697196275024,2673.0000000000023,2466.3978613292315,2421.608522436292,2404.778244993008,2312.4034377083867,77.91666666666681,-3927850.993028542
4,5,5,2167.2000000000003,2673.0000000000014,2466.8743061192095,2437.475397484873,2672.999999999996,2466.801857951582,2673.0000000000023,2466.7301092894427,2422.18347641316,2405.3407047050678,2312.847131849837,77.9166666666668,-3921534.405558499
4,5,5,2174.4,2673.0000000000014,2467.2059499072902,2438.0554133872893,2672.999999999996,2467.13358531606,2673.0000000000023,2467.0619354251226,2422.7571149733044,2405.9020152642393,2313.290519474028,77.9166666666668,-3915225.8376755617
4,5,5,2181.6,2673.0000000000014,2467.5370620793765,2438.633968016096,2672.999999999996,2467.464803970805,2673.0000000000023,2467.3932611814266,2423.329441094708,2406.462178904535,2313.7335995132366,77.9166666666668,-3908926.7828387534
4,5,5,2188.8,2673.0000000000014,2467.867692312142,2439.2110651320977,2672.999999999996,2467.795538578893,2673.0000000000023,2467.724102546164,2423.900457749002,2407.02119786091,2314.1763716091186,77.91666666666679,-3902636.937092649
4,5,5,2196,2673.0000000000014,2468.197842200536,2439.7867084861077,2672.999999999996,2468.1257978123494,2673.0000000000023,2468.0544662988555,2424.470167901442,2407.579074357304,2314.618835491604,77.91666666666679,-3896356.171547815
4,5,5,2203.2000000000003,2673.0000000000014,2468.5275118318614,2440.360901819244,2672.999999999996,2468.4555740091764,2673.0000000000023,2468.3843512752596,2425.038574510863,2408.135810616845,2315.0609903465306,77.91666666666679,-3890084.5083381077
4,5,5,2210.4,2673.0000000000014,2468.8567545261267,2440.933648862989,2672.999999999996,2468.784908759093,2673.0000000000023,2468.713789775704,2425.6056805294174,2408.691408853842,2315.5028360171923,77.91666666666679,-3883821.3333804915
4,5,5,2217.6,2673.0000000000014,2469.1854954467285,2441.5049533389642,2672.999999999996,2469.113750565536,2673.0000000000023,2469.042737757418,2426.1714889027858,2409.245871284208,2315.9443714575254,77.91666666666681,-3877567.4840014013
4,5,5,2224.8,2673.0000000000014,2469.5137389658485,2442.0748189592246,2672.999999999996,2469.442101670115,2673.0000000000023,2469.3711935421484,2426.7360025704575,2409.799200117567,2316.385596499563,77.91666666666677,-3871322.9921074538
4,5,5,2232,2673.0000000000014,2469.841529820995,2442.64324942606,2672.999999999996,2469.7699946649163,2673.0000000000023,2469.6991867233533,2427.299224465924,2410.3513975654305,2316.826510676574,77.91666666666677,-3865087.2950773397
4,5,5,2239.2000000000003,2673.0000000000014,2470.168831852345,2443.210248432018,2672.999999999996,2470.0974057675157,2673.0000000000023,2470.026704714626,2427.861157516201,2410.90246583031,2317.267113464164,77.91666666666683,-3858860.632200019
4,5,5,2246.4,2673.0000000000014,2470.4957510094714,2443.775819659914,2672.999999999996,2470.424406841795,2673.0000000000023,2470.3538040318576,2428.4218046417336,2411.4524071131063,2317.7074046591943,77.91666666666681,-3852641.929013828
4,5,5,2253.6,2673.0000000000014,2470.822105277894,2444.339966783078,2672.999999999996,2470.7508738839674,2673.0000000000023,2470.680382960199,2428.981168756286,2412.0012236047505,2318.1473831596836,77.91666666666679,-3846433.1192878783
4,5,5,2260.8,2673.0000000000014,2471.148028197406,2444.9026934650105,2672.999999999996,2471.0768920926716,2673.0000000000023,2471.0065027204632,2429.539252767185,2412.548917496212,2318.5870488920555,77.91666666666744,-3840233.039112399
4,5,5,2268,2673.0000000000014,2471.47341354115,2445.464003359826,2672.999999999996,2471.402395567762,2673.0000000000023,2471.3321147625325,2430.0960595754195,2413.0954909722686,2319.0264010255946,77.9166666666669,-3834042.6115058647
4,5,5,2275.2000000000003,2673.0000000000014,2471.7983960862116,2446.0239001120576,2672.999999999996,2471.7274749424773,2673.0000000000023,2471.65729338542,2430.651592075693,2413.6409462195743,2319.4654395026496,77.91666666666683,-3827860.42392031
4,5,5,2282.4,2673.0000000000014,2472.1229031119856,2446.5823873567697,2672.999999999996,2472.052085491663,2673.0000000000023,2471.9820068227086,2431.205853156444,2414.1852854188405,2319.9041636905977,77.91666666666681,-3821687.080288433
4,5,5,2289.6,2673.0000000000014,2472.4469549072032,2447.1394687194384,2672.999999999996,2472.376235100282,2673.0000000000023,2472.306257721698,2431.7588456998546,2414.7285107496814,2320.342573017207,77.91666666666679,-3815522.5302805263
4,5,5,2296.8,2673.0000000000014,2472.7705116623806,2447.6951478161204,2672.999999999996,2472.699896717048,2673.0000000000023,2472.6300247187237,2432.310572581917,2415.2706243816233,2320.7806670212617,77.91666666666677,-3809367.180055529
4,5,5,2304,2673.0000000000014,2473.0936045026747,2448.2494282533808,2672.999999999996,2473.023091352028,2673.0000000000023,2472.953323007995,2432.8610366722023,2415.811628482305,2321.218445200406,77.91666666666683,-3803220.7407459426
4,5,5,2311.2000000000003,2673.0000000000014,2473.4162280002397,2448.8023136284874,2672.999999999996,2473.3458183000157,2673.0000000000023,2473.276154003423,2433.410240833679,2416.3515252116804,2321.655907192995,77.91666666666681,-3797083.1854710993
4,5,5,2318.4,2673.0000000000014,2473.7384185419983,2449.353807529166,2672.999999999996,2473.6681016357647,2673.0000000000023,2473.5985370759554,2433.958187923245,2416.890316730878,2322.0930524779287,77.91666666666683,-3790954.1459571184
4,5,5,2325.6,2673.0000000000014,2474.0600969183383,2449.9039135339845,2672.999999999996,2473.9898892237625,2673.0000000000023,2473.92043002582,2434.5048807917356,2417.428005197182,2322.5298804342515,77.91666666666677,-3784834.4244920122
4,5,5,2332.8,2673.0000000000014,2474.3813360420295,2450.4526352119738,2672.999999999996,2474.311224094771,2673.0000000000023,2474.2418663377257,2435.0503222836,2417.9645927677825,2322.966390728413,77.91666666666679,-3778723.3844755706
4,5,5,2340,2673.0000000000014,2474.7020720548016,2450.9999761228664,2672.999999999996,2474.632070581186,2673.0000000000023,2474.5628173001865,2435.5945152369873,2418.5000815920753,2323.4025828276817,77.91666666666677,-3772621.5717608444
4,5,5,2347.2000000000003,2673.0000000000014,2475.022417510886,2451.5459398169723,2672.999999999996,2474.952500248693,2673.0000000000023,2474.883343736012,2436.137462484001,2419.034473815444,2323.838456548194,77.91666666666676,-3766527.8300050297
4,5,5,2354.4,2673.0000000000014,2475.342279878011,2452.090529835392,2672.999999999996,2475.272459456872,2673.0000000000023,2475.203404435347,2436.679166850381,2419.567771574181,2324.2740112335446,77.91666666666674,-3760442.9426762694
4,5,5,2361.6,2673.0000000000014,2475.6616752214686,2452.633749710029,2672.999999999996,2475.5919513830127,2673.0000000000023,2475.5229993376006,2437.2196311554535,2420.0999770038975,2324.709246384666,77.91666666666683,-3754366.910926169
4,5,5,2368.8,2673.0000000000014,2475.980561432224,2453.175602963635,2672.999999999996,2475.9109487464725,2673.0000000000023,2475.842103181419,2437.7588582123426,2420.6310922366215,2325.1441615395584,77.91666666666681,-3748300.215015521
4,5,5,2376,2673.0000000000014,2476.299004489915,2453.716093109537,2672.999999999996,2476.2294941844975,2673.0000000000023,2476.1607506206956,2438.2968508282042,2421.1611194066404,2325.578756288412,77.9166666666668,-3742242.1961157224
4,5,5,2383.2000000000003,2673.0000000000014,2476.616998621197,2454.2552236517226,2672.999999999996,2476.5475865756034,2673.0000000000023,2476.4789460159213,2438.833611804141,2421.690060642971,2326.01303031104,77.91666666666683,-3736192.7713268595
4,5,5,2390.4,2673.0000000000014,2476.9345599584394,2454.7929980850167,2672.999999999996,2476.865240623207,2673.0000000000023,2476.796697301135,2439.3691439350932,2422.217918070525,2326.4469831266733,77.91666666666681,-3730151.7898094254
4,5,5,2397.6,2673.0000000000014,2477.2516091504976,2455.329419895488,2672.999999999996,2477.1823967828905,2673.0000000000023,2477.1139594133488,2439.9034500098533,2422.7446938040175,2326.8806140726106,77.91666666666677,-3724120.1082861163
4,5,5,2404.8,2673.0000000000014,2477.5682375322863,2455.86449256014,2672.999999999996,2477.499119446733,2673.0000000000023,2477.4307794891365,2440.436532811012,2423.270389955339,2327.3139229933768,77.91666666666679,-3718096.830611958
4,5,5,2412,2673.0000000000014,2477.8843638233166,2456.3982195466974,2672.999999999996,2477.8153555432064,2673.0000000000023,2477.74712083965,2440.968395114918,2423.795008630622,2327.746909310622,77.91666666666679,-3712082.654303062
4,5,5,2419.2000000000003,2673.0000000000014,2478.200116024072,2456.9306043136457,2672.999999999996,2478.131189341759,2673.0000000000023,2478.063050986636,2441.4990396917638,2424.318551939337,2328.179572958219,77.91666666666677,-3706076.295658621
4,5,5,2426.4,2673.0000000000014,2478.5153422850976,2457.461650310698,2672.999999999996,2478.4465253815592,2673.0000000000023,2478.3784911810653,2442.02846930592,2424.8410219877774,2328.61191309241,77.91666666666679,-3700079.251828855
4,5,5,2433.6,2673.0000000000014,2478.8301278556055,2457.9913609785485,2672.999999999996,2478.7614038676047,2673.0000000000023,2478.6934732011396,2442.556686715843,2425.36242088058,2329.043929257956,77.91666666666676,-3694090.9186572363
4,5,5,2440.8,2673.0000000000014,2479.144412134716,2458.51973974897,2672.999999999996,2479.075798460323,2673.0000000000023,2479.00797163169,2443.0836946739437,2425.8827507124897,2329.4756211171184,77.91666666666677,-3688111.7793284287
4,5,5,2448,2673.0000000000014,2479.4582720114977,2459.04679004464,2672.999999999996,2479.389752878402,2673.0000000000023,2479.3220253791756,2443.6094959266125,2426.402013573561,2329.9069883455145,77.91666666666677,-3682141.094165772
4,5,5,2455.2000000000003,2673.0000000000014,2479.771715182579,2459.572515279402,2672.999999999996,2479.7032867238668,2673.0000000000023,2479.6356518106095,2444.134093213846,2426.9202115463127,2330.3380309021704,77.91666666666677,-3676178.5329935094
4,5,5,2462.4,2673.0000000000014,2480.0847035616252,2460.096918857892,2672.999999999996,2480.0163682921657,2673.0000000000023,2479.9488307740908,2444.6574892693416,2427.437346714388,2330.7687479482,77.91666666666679,-3670224.4789327765
4,5,5,2469.6,2673.0000000000014,2480.397199733932,2460.6200041761685,2672.999999999996,2480.3289657920955,2673.0000000000023,2480.2615355250655,2445.179686821138,2427.953421158955,2331.1991389996606,77.9166666666668,-3664279.4404422166
4,5,5,2476.8,2673.0000000000014,2480.709224340934,2461.1417746212705,2672.999999999996,2480.641096048727,2673.0000000000023,2480.5737693677215,2445.700688591402,2428.4684369641986,2331.6292037130156,77.91666666666677,-3658343.3547035325
4,5,5,2484,2673.0000000000014,2481.020770804734,2461.6622335715433,2672.999999999996,2480.952750292316,2673.0000000000023,2480.885528979386,2446.220497296211,2428.9823962056275,2332.0589416820917,77.91666666666679,-3652416.284886465
4,5,5,2491.2000000000003,2673.0000000000014,2481.3319583136185,2462.1813843962227,2672.999999999996,2481.264022919356,2673.0000000000023,2481.1968890552753,2446.739115645624,2429.4953009533506,2332.4883530336674,77.91666666666679,-3646496.810910396
4,5,5,2498.4,2673.0000000000014,2481.6426236857938,2462.6992304557816,2672.999999999996,2481.5747967594248,2673.0000000000023,2481.507767453113,2447.256546343624,2430.0071532674915,2332.9174365998488,77.91666666666677,-3640586.4944367846
4,5,5,2505.6,2673.0000000000014,2481.952882108716,2463.2157751019586,2672.999999999996,2481.885144867145,2673.0000000000023,2481.8182136737046,2447.7727920882608,2430.5179552076993,2333.346192385577,77.91666666666679,-3634684.394373011
4,5,5,2512.8,2673.0000000000014,2482.262606129011,2463.7310216779038,2672.999999999996,2482.1949842465224,2673.0000000000023,2482.128160199348,2448.2878555714724,2431.0277088288603,2333.7746196338085,77.91666666666677,-3628791.794342919
4,5,5,2520,2673.0000000000014,2482.5719555306864,2464.2449735176474,2672.999999999996,2482.504418749903,2673.0000000000023,2482.4376896077424,2448.8017394791523,2431.536416191505,2334.2027184210956,77.91666666666679,-3622907.1244070167
4,5,5,2527.2000000000003,2673.0000000000014,2482.8808589931305,2464.757633947013,2672.999999999996,2482.813417884706,2673.0000000000023,2482.7467815092573,2449.3144464916454,2432.044079350152,2334.6304884214755,77.9166666666668,-3617030.7722060094
4,5,5,2534.4,2673.0000000000014,2483.189305632697,2465.2690062826737,2672.999999999996,2483.121958308715,2673.0000000000023,2483.0554222980163,2449.8259792832027,2432.5507003583834,2335.0579287828855,77.91666666666679,-3611162.9964103536
4,5,5,2541.6,2673.0000000000014,2483.4972653509813,2465.7790938329845,2672.999999999996,2483.4300242062054,2673.0000000000023,2483.3635915447258,2450.3363405221603,2433.05628125513,2335.485039264836,77.91666666666677,-3605304.185415066
4,5,5,2548.8,2673.0000000000014,2483.80476214234,2466.287899897332,2672.999999999996,2483.7376227617638,2673.0000000000023,2483.671294144808,2450.8455328707955,2433.5608240766496,2335.911819267967,77.91666666666683,-3599454.2461499684
4,5,5,2556,2673.0000000000014,2484.111835630937,2466.7954277668564,2672.999999999996,2484.0447908699434,2673.0000000000023,2483.97855907143,2451.353558985677,2434.0643308533563,2336.338268895686,77.9166666666668,-3593612.6277865884
4,5,5,2563.2000000000003,2673.0000000000014,2484.418509929147,2467.3016807238423,2672.999999999996,2484.3515500723806,2673.0000000000023,2484.2854082015356,2451.8604215172636,2434.566803619741,2336.7643877429755,77.91666666666683,-3587778.9144080263
4,5,5,2570.4,2673.0000000000014,2484.724684679505,2467.8066620422373,2672.999999999996,2484.6578270975588,2673.0000000000023,2484.59178706674,2452.366123110403,2435.068244407986,2337.190175017477,77.9166666666668,-3581954.1415489283
