hours,max_ff,time,inlet_T,outlet_T,block_T,Sn_T,bottom_right_T,mass_flow,SOC,power,TPV_height,TPV_density
16,100.0,47808,2172.9999999999995,2394.911581175352,2250.047032873437,2225.9014088894414,2459.1210715095553,0.17233254993941005,0.17019960856022243,9484.16198396864,1.3385064284428403,198833.18067044567
16,100.0,48384,2172.9999999999995,2378.6146007304073,2244.9529947324977,2220.8130247420013,2446.3477945919844,0.1860001878500605,0.16020012611305462,9484.599881421616,1.3654476324832505,194919.06699904054
16,100.0,48960,2172.9999999999995,2361.4845768568853,2239.8601931876806,2215.731153540822,2432.937210873897,0.20284312226331896,0.15020192337061916,9481.73441689654,1.3941242013892303,190851.98374632603
16,100.0,49536,2172.9999999999995,2343.386930768002,2234.766599549659,2210.6360520242583,2418.8530704966793,0.22445525196888544,0.1402037353858649,9484.571886478783,1.4269219973985077,186521.0526334139
16,100.0,50112,2172.9999999999995,2324.3347163040157,2229.6732035752875,2205.550277688684,2404.0570382205096,0.2526975550648716,0.130204356051798,9483.994376002292,1.4631334594684686,181893.71958354066
16,100.0,50688,2172.9999999999995,2304.2338855835337,2224.579790756747,2200.4665733764305,2388.5079588002504,0.2914049839725813,0.1202052425209259,9484.067664632077,1.503318836734046,177032.86706261113
16,100.0,51264,2172.9999999999995,2283.047633147839,2219.487670507612,2195.3966758008937,2372.161066092773,0.3474201500584186,0.11020732489498476,9481.725775005449,1.5494400580970025,171720.82619739874
16,100.0,51840,2172.9999999999995,2260.5830611403007,2214.3954585714355,2190.3183022040866,2354.9652429085418,0.4371961901383504,0.10020303104325623,9496.163201496085,1.6083355356876288,165684.49577945544
16,100.0,52416,2172.9999999999995,2236.8260897963614,2209.3034040611733,2185.2530433247603,2336.864229616628,0.6000369666653157,0.0901902070144512,9497.907302248228,1.678924605101169,158747.57180221964
16,100.0,52992,2172.9999999999995,2211.7609736646123,2204.213508274943,2180.2252220960336,2317.7900440989247,0.987466872789601,0.08017944900917891,9492.244007817051,1.7829745935954833,149394.32390714213
