% Model,tin_tegs_model_2_HF.mph
% Version,COMSOL 6.1.0.357
% Date,"Jun 1 2024, 12:17"
% Table,Table 2 - Surface Average 1
% Time (s),Temperature (K),Temperature (K),Temperature (K)
2695,908.2365825106996,879.7702238288408,925.3231971879857
2696,908.183597973658,879.7201096568716,925.2691266027605
2697,908.1306134366167,879.6699954849007,925.2150560175369
2698,908.0776288995755,879.6198813129305,925.1609854323109
2699,908.024644362534,879.5697671409604,925.106914847085
2700,907.9716598254926,879.5196529689903,925.0528442618609
2701,907.9186752884514,879.4695387970204,924.9987736766365
2702,907.8656907514098,879.4194246250505,924.9447030914113
2703,907.8127062143685,879.3693104530803,924.8906325061855
2704,907.7597216773266,879.31919628111,924.8365619209602
2705,907.7067371402849,879.2690821091398,924.7824913357356
2706,907.653752603244,879.2189679371699,924.7284207505108
2707,907.6007680662029,879.1688537652002,924.6743501652853
2708,907.5477835291615,879.1187395932302,924.6202795800604
2709,907.4947989921196,879.0686254212605,924.5662089948357
2710,907.4418144550787,879.0185112492902,924.5121384096121
2711,907.3888299180373,878.9683970773201,924.458067824386
2712,907.3358453809964,878.9182829053498,924.4039972391603
2713,907.2828608439545,878.8681687333797,924.3499266539359
2714,907.2298763069128,878.8180545614091,924.2958560687107
2715,907.1768917698719,878.7679403894394,924.2417854834863
2716,907.1239072328299,878.7178262174696,924.1877148982601
2717,907.0709226957885,878.6677120454989,924.1336443130351
2718,907.0179381587475,878.6175978735295,924.0795737278111
2719,906.964953621706,878.5674837015589,924.0255031425864
2720,906.9119690846647,878.517369529589,923.9714325573609
2721,906.8589845476235,878.4672553576193,923.9173619721363
2722,906.8060000105817,878.4171411856489,923.8632913869106
2723,906.7530154735406,878.367027013679,923.809220801686
2724,906.7000309364989,878.3169128417088,923.7551502164603
2725,906.6470463994575,878.2667986697392,923.7010796312355
2726,906.5940618624164,878.2166844977687,923.6470090460102
2727,906.5410773253744,878.1665703257991,923.592938460786
2728,906.4880927883332,878.116456153829,923.5388678755604
2729,906.4351082512917,878.0663419818592,923.4847972903349
2730,906.3821237142505,878.0162278098886,923.4307267051097
2731,906.329139177209,877.9661136379193,923.3766561198847
2732,906.2761546401678,877.9159994659485,923.3225855346614
2733,906.2231701031267,877.865885293979,923.2685149494347
2734,906.1701855660846,877.8157711220084,923.2144443642103
2735,906.1172010290438,877.7656569500389,923.1603737789848
2736,906.0642164920024,877.7155427780687,923.1063031937604
2737,906.0112319549604,877.6654286060981,923.052232608535
2738,905.9582474179194,877.6153144341285,922.99816202331
2739,905.9052628808778,877.5652002621576,922.9440914380853
2740,905.8522783438367,877.5150860901882,922.8900208528597
2741,905.7992938067953,877.4649719182177,922.8359502676351
2742,905.7463092697536,877.4148577462474,922.7818796824101
2743,905.6933247327122,877.3647435742776,922.7278090971855
2744,905.6403401956713,877.3146294023078,922.6737385119602
2745,905.5873556586299,877.2645152303376,922.619667926735
2746,905.5343711215878,877.2144010583681,922.56559734151
2747,905.4813865845465,877.1642868863977,922.5115267562848
2748,905.4284020475054,877.1141727144276,922.4574561710599
2749,905.3754175104636,877.0640585424572,922.4033855858344
2750,905.3224329734225,877.013944370487,922.3493150006093
2751,905.2694484363814,876.9638301985173,922.2952444153856
2752,905.2164638993398,876.9137160265474,922.2411738301594
2753,905.1634793622981,876.863601854577,922.1871032449344
2754,905.1104948252568,876.8134876826075,922.1330326597096
2755,905.0575102882151,876.7633735106366,922.0789620744852
2756,905.0045257511741,876.7132593386672,922.0248914892591
2757,904.9515412141329,876.6631451666967,921.970820904034
2758,904.8985566770915,876.6130309947271,921.91675031881
2759,904.8455721400497,876.5629168227568,921.8626797335847
2760,904.7925876030087,876.5128026507871,921.8086091483596
2761,904.7396030659669,876.4626884788172,921.7545385631352
2762,904.6866185289256,876.412574306847,921.7004679779101
2763,904.6336339918842,876.3624601348768,921.6463973926845
2764,904.580649454843,876.3123459629061,921.592326807459
2765,904.5276649178015,876.2622317909364,921.5382562222342
2766,904.4746803807601,876.2121176189663,921.4841856370098
2767,904.4216958437188,876.1620034469967,921.4301150517848
2768,904.3687113066774,876.1118892750264,921.3760444665595
2769,904.3157267696356,876.0617751030566,921.321973881334
2770,904.2627422325944,876.0116609310863,921.2679032961082
2771,904.2097576955529,875.961546759116,921.2138327108844
2772,904.1567731585117,875.9114325871462,921.1597621256592
2773,904.1037886214707,875.8613184151764,921.1056915404333
2774,904.0508040844287,875.8112042432067,921.0516209552081
2775,903.9978195473876,875.761090071236,920.9975503699842
2776,903.9448350103459,875.7109758992658,920.9434797847587
2777,903.8918504733045,875.6608617272959,920.8894091995335
2778,903.8388659362635,875.6107475553259,920.8353386143091
2779,903.7858813992221,875.5606333833558,920.7812680290839
2780,903.7328968621805,875.5105192113856,920.7271974438587
2781,903.6799123251388,875.4604050394149,920.6731268586342
2782,903.6269277880972,875.410290867445,920.6190562734092
2783,903.5739432510562,875.3601766954753,920.564985688184
2784,903.5209587140147,875.3100625235049,920.5109151029588
2785,903.4679741769736,875.2599483515352,920.4568445177345
2786,903.4149896399325,875.2098341795651,920.4027739325093
2787,903.3620051028909,875.1597200075947,920.3487033472848
2788,903.3090205658492,875.1096058356248,920.2946327620601
2789,903.2560360288076,875.0594916636552,920.2405621768346
2790,903.2030514917659,875.0093774916849,920.1864915916091
2791,903.1500669547252,874.9592633197151,920.1324210063844
2792,903.0970824176839,874.9091491477444,920.0783504211588
2793,903.0440978806421,874.8590349757744,920.0242798359344
2794,902.9911133436011,874.8089208038051,919.9702092507086
2795,902.9381288065592,874.7588066318342,919.916138665484
2796,902.8851442695183,874.7086924598648,919.8620680802578
2797,902.8321597324766,874.6585782878941,919.8079974950338
2798,902.7791751954351,874.608464115925,919.7539269098082
2799,902.7261906583941,874.5583499439546,919.699856324583
2800,902.6732061213523,874.5082357719842,919.6457857393584
2801,902.6202215843107,874.4581216000146,919.5917151541329
2802,902.5672370472696,874.4080074280445,919.537644568909
2803,902.5142525102282,874.357893256074,919.4835739836832
2804,902.4612679731869,874.307779084104,919.429503398458
2805,902.4082834361451,874.2576649121341,919.3754328132339
2806,902.355298899104,874.2075507401643,919.3213622280074
2807,902.302314362063,874.1574365681937,919.2672916427833
2808,902.2493298250213,874.1073223962239,919.2132210575587
2809,902.1963452879797,874.0572082242538,919.1591504723334
2810,902.1433607509384,874.0070940522837,919.1050798871079
2811,902.0903762138971,873.9569798803133,919.051009301883
2812,902.0373916768553,873.9068657083438,918.996938716658
2813,901.9844071398142,873.8567515363736,918.9428681314328
2814,901.9314226027732,873.8066373644035,918.888797546208
2815,901.8784380657312,873.756523192433,918.834726960984
2816,901.8254535286896,873.7064090204634,918.780656375758
2817,901.7724689916488,873.6562948484934,918.7265857905329
2818,901.7194844546073,873.6061806765235,918.6725152053085
2819,901.6664999175655,873.5560665045532,918.6184446200837
2820,901.6135153805244,873.5059523325831,918.5643740348581
2821,901.5605308434833,873.4558381606133,918.5103034496332
2822,901.5075463064418,873.405723988643,918.4562328644088
2823,901.4545617694004,873.3556098166727,918.4021622791827
2824,901.4015772323584,873.305495644703,918.3480916939583
2825,901.3485926953172,873.2553814727327,918.2940211087324
2826,901.2956081582762,873.2052673007624,918.2399505235077
2827,901.2426236212344,873.1551531287927,918.1858799382825
2828,901.1896390841932,873.1050389568227,918.1318093530576
2829,901.1366545471515,873.0549247848521,918.0777387678329
2830,901.0836700101103,873.0048106128827,918.0236681826082
2831,901.0306854730685,872.9546964409125,917.9695975973826
2832,900.9777009360275,872.9045822689422,917.9155270121574
2833,900.9247163989861,872.8544680969719,917.8614564269319
2834,900.8717318619447,872.8043539250021,917.8073858417073
2835,900.8187473249034,872.7542397530323,917.7533152564832
2836,900.7657627878622,872.7041255810624,917.6992446712583
2837,900.7127782508206,872.6540114090919,917.6451740860332
2838,900.6597937137794,872.6038972371224,917.5911035008077
2839,900.6068091767377,872.5537830651515,917.5370329155847
2840,900.553824639696,872.5036688931815,917.4829623303581
2841,900.5008401026547,872.4535547212125,917.4288917451325
2842,900.447855565613,872.4034405492421,917.3748211599078
2843,900.3948710285725,872.3533263772715,917.320750574683
2844,900.3418864915313,872.303212205302,917.2666799894571
2845,900.2889019544896,872.2530980333313,917.212609404233
2846,900.2359174174479,872.202983861362,917.1585388190068
2847,900.1829328804065,872.1528696893909,917.1044682337823
2848,900.1299483433654,872.1027555174219,917.0503976485572
2849,900.0769638063236,872.0526413454506,916.996327063332
2850,900.0239792692824,872.0025271734813,916.9422564781069
2851,899.9709947322407,871.9524130015112,916.8881858928821
2852,899.9180101951995,871.9022988295417,916.8341153076569
2853,899.8650256581581,871.8521846575716,916.780044722433
2854,899.8120411211167,871.8020704856011,916.7259741372069
2855,899.7590565840751,871.751956313631,916.6719035519817
2856,899.7060720470339,871.7018421416606,916.6178329667574
2857,899.6530875099926,871.6517279696903,916.5637623815315
2858,899.6001029729514,871.6016137977207,916.5096917963083
2859,899.5471184359097,871.5514996257502,916.4556212110824
2860,899.4941338988684,871.5013854537805,916.4015506258572
2861,899.4411493618267,871.4512712818104,916.3474800406314
2862,899.3881648247857,871.4011571098413,916.2934094554071
2863,899.3351802877436,871.3510429378708,916.2393388701823
2864,899.2821957507027,871.3009287659003,916.1852682849574
2865,899.2292112136614,871.2508145939298,916.1311976997315
2866,899.1762266766193,871.2007004219603,916.0771271145067
2867,899.1232421395783,871.1505862499905,916.0230565292828
2868,899.0702576025369,871.10047207802,915.9689859440571
2869,899.0172730654959,871.05035790605,915.914915358832
2870,898.9642885284543,871.0002437340803,915.8608447736066
2871,898.9113039914129,870.9501295621096,915.8067741883821
2872,898.8583194543717,870.9000153901393,915.7527036031569
2873,898.8053349173302,870.8499012181697,915.6986330179319
2874,898.7523503802885,870.7997870461999,915.6445624327064
2875,898.699365843247,870.7496728742296,915.5904918474811
2876,898.6463813062055,870.6995587022594,915.536421262257
2877,898.5933967691644,870.6494445302898,915.482350677031
2878,898.5404122321231,870.5993303583197,915.4282800918063
2879,898.4874276950817,870.549216186349,915.3742095065816
2880,898.4344431580404,870.4991020143796,915.3201389213567
2881,898.3814586209994,870.4489878424093,915.2660683361323
2882,898.3284740839574,870.3988736704391,915.2119977509064
2883,898.2754895469162,870.3487594984692,915.1579271656817
2884,898.2225050098742,870.2986453264995,915.1038565804562
2885,898.1695204728335,870.2485311545289,915.0497859952313
2886,898.1165359357922,870.1984169825594,914.9957154100072
2887,898.0635513987505,870.1483028105885,914.9416448247808
2888,898.0105668617091,870.0981886386189,914.8875742395562
2889,897.9575823246676,870.0480744666492,914.8335036543323
2890,897.9045977876264,869.9979602946787,914.7794330691062
2891,897.8516132505846,869.9478461227088,914.7253624838819
2892,897.7986287135432,869.8977319507388,914.6712918986564
2893,897.7456441765022,869.847617778769,914.6172213134313
2894,897.6926596394604,869.7975036067986,914.5631507282058
2895,897.6396751024195,869.7473894348284,914.5090801429806
2896,897.5866905653771,869.6972752628586,914.4550095577562
2897,897.533706028336,869.6471610908884,914.4009389725312
2898,897.4807214912951,869.5970469189185,914.3468683873058
2899,897.4277369542533,869.5469327469481,914.2927978020814
2900,897.3747524172123,869.4968185749784,914.2387272168559
2901,897.3217678801709,869.4467044030085,914.1846566316314
2902,897.2687833431294,869.3965902310379,914.1305860464056
2903,897.2157988060878,869.3464760590676,914.0765154611819
2904,897.1628142690465,869.296361887098,914.0224448759562
2905,897.1098297320049,869.2462477151278,913.9683742907305
2906,897.0568451949639,869.1961335431581,913.9143037055063
2907,897.003860657922,869.1460193711873,913.8602331202819
2908,896.9508761208805,869.0959051992178,913.8061625350573
2909,896.8978915838399,869.0457910272472,913.7520919498301
2910,896.8449070467989,868.9956768552769,913.6980213646059
2911,896.7919225097569,868.9455626833075,913.6439507793807
2912,896.7389379727151,868.8954485113376,913.5898801941557
2913,896.6859534356737,868.8453343393671,913.5358096089311
2914,896.6329688986323,868.7952201673979,913.4817390237064
2915,896.5799843615914,868.7451059954274,913.4276684384809
2916,896.5269998245502,868.6949918234568,913.3735978532565
2917,896.4740152875082,868.6448776514875,913.3195272680307
2918,896.4210307504665,868.5947634795168,913.2654566828046
2919,896.3680462134258,868.5446493075472,913.2113860975805
2920,896.3150616763842,868.4945351355765,913.1573155123555
2921,896.262077139343,868.4444209636072,913.1032449271303
2922,896.2090926023014,868.3943067916367,913.0491743419053
2923,896.1561080652601,868.3441926196658,912.9951037566811
2924,896.1031235282185,868.2940784476962,912.9410331714566
2925,896.050138991177,868.2439642757269,912.8869625862296
2926,895.997154454136,868.1938501037565,912.832892001005
2927,895.9441699170942,868.1437359317863,912.7788214157805
2928,895.8911853800531,868.0936217598169,912.724750830555
2929,895.8382008430115,868.0435075878464,912.6706802453298
