% Model,LargeGraphiteBlockDischarge_v3_finemesh.mph
% Version,COMSOL 5.6.0.401
% Date,"Apr 30 2022, 12:31"
% Table,Accumulated Probe Table 2 - 
% hours (h),Time (s) (s),"Temperature (K), inlet_T","Temperature (K), outlet_T_1","Temperature (K), outlet_T_2","Temperature (K), outlet_T_3","Temperature (K), outlet_T_4","Temperature (K), outlet_T_5","Temperature (K), block_1","Temperature (K), block_2","Temperature (K), block_3","Temperature (K), block_4","Temperature (K), block_5","Temperature (K), Sn_block_1","Temperature (K), Sn_block_2","Temperature (K), Sn_block_3","Temperature (K), Sn_block_4","Temperature (K), Sn_block_5"
50,354300,2173.000000025392,2173.000002359288,2173.000005270758,2173.0000533186644,2173.0020692628427,2173.048976859249,2173.000001313581,2173.0000038849075,2173.000023007331,2173.0008226184505,2173.021648852254,2173.000001303051,2173.0000038590506,2173.0000215936293,2173.0007598201846,2173.0201317194756
50,354400,2173.000000025392,2173.0000023592706,2173.000005266769,2173.0000529845115,2173.002055461454,2173.048679705367,2173.0000013135755,2173.0000038835583,2173.0000228841427,2173.0008171015197,2173.021515435038,2173.000001303046,2173.000003857823,2173.0000214806,2173.0007547239197,2173.0200074664713
50,354500,2173.000000025392,2173.0000023591965,2173.000005262827,2173.0000526525105,2173.0020417547908,2173.0483843520205,2173.0000013135686,2173.000003882214,2173.0000227618402,2173.0008116215595,2173.0213828237947,2173.000001303036,2173.000003856593,2173.000021368402,2173.0007496621247,2173.019883966312
50,354600,2173.000000025392,2173.000002359142,2173.000005258943,2173.0000523225776,2173.00202813509,2173.048090789729,2173.0000013135627,2173.0000038808857,2173.0000226404336,2173.000806178346,2173.021251013634,2173.000001303031,2173.000003855374,2173.000021257025,2173.000744634259,2173.0197612150746
50,354700,2173.000000025392,2173.000002359162,2173.000005255096,2173.000051995144,2173.0020145935,2173.0477989321516,2173.000001313558,2173.0000038795647,2173.0000225199033,2173.0008007716197,2173.0211200000335,2173.0000013030303,2173.00000385417,2173.0000211464508,2173.0007396399797,2173.01963920411
50,354800,2173.000000025392,2173.000002359198,2173.000005251254,2173.000051670584,2173.002001138445,2173.047508745018,2173.0000013135523,2173.0000038782546,2173.000022400246,2173.000795401146,2173.020989778474,2173.000001303024,2173.0000038529856,2173.00002103668,2173.000734679355,2173.0195179302245
50,354900,2173.000000025392,2173.000002359187,2173.0000052474165,2173.00005134858,2173.0019877870777,2173.0472202612045,2173.0000013135473,2173.0000038769563,2173.000022281459,2173.0007900666815,2173.020860344282,2173.000001303016,2173.000003851799,2173.0000209277123,2173.000729752095,2173.019397389624
50,355000,2173.000000025392,2173.0000023591374,2173.000005243607,2173.0000510284995,2173.001974530997,2173.046933546474,2173.0000013135423,2173.0000038756657,2173.0000221635305,2173.000784768002,2173.020731692587,2173.0000013030144,2173.0000038506214,2173.000020819528,2173.0007248578086,2173.0192775819446
50,355100,2173.000000025392,2173.000002359107,2173.000005239856,2173.0000507102777,2173.0019613548734,2173.0466485612933,2173.0000013135377,2173.000003874384,2173.0000220464626,2173.0007795048623,2173.020603818736,2173.000001303012,2173.0000038494472,2173.000020712124,2173.000719996533,2173.0191585036264
50,355200,2173.000000025392,2173.0000023591037,2173.000005236159,2173.0000503943743,2173.0019482598996,2173.046365246644,2173.0000013135327,2173.000003873115,2173.000021930239,2173.000774277023,2173.020476718265,2173.0000013030003,2173.000003848286,2173.000020605498,2173.0007151678824,2173.019040147975
50,355300,2173.000000025392,2173.0000023590947,2173.0000052324867,2173.000050081148,2173.001935239201,2173.0460836050024,2173.0000013135264,2173.000003871854,2173.0000218148652,2173.0007690842463,2173.02035038663,2173.000001302989,2173.00000384714,2173.0000204996622,2173.0007103713547,2173.018922504112
50,355400,2173.000000025392,2173.0000023590756,2173.0000052288133,2173.000049770522,2173.00192231746,2173.045803661726,2173.0000013135214,2173.0000038706057,2173.000021700322,2173.0007639263063,2173.020224819144,2173.0000013029867,2173.000003846001,2173.000020394585,2173.0007056068976,2173.0188055708304
50,355500,2173.000000025392,2173.000002359063,2173.0000052251467,2173.000049462134,2173.001909495568,2173.045525397484,2173.000001313517,2173.0000038693634,2173.0000215866085,2173.0007588029753,2173.020100011229,2173.0000013029876,2173.000003844868,2173.0000202902684,2173.000700874663,2173.018689349463
50,355600,2173.000000025392,2173.000002359049,2173.0000052215096,2173.0000491554993,2173.0018967539527,2173.045248761707,2173.0000013135127,2173.000003868131,2173.0000214737224,2173.000753714018,2173.0199759585234,2173.0000013029867,2173.0000038437456,2173.0000201867056,2173.000696174414,2173.0185738365276
50,355700,2173.000000025392,2173.00000235901,2173.0000052179253,2173.0000488506635,2173.001884087678,2173.044973749072,2173.0000013135077,2173.0000038669077,2173.000021361655,2173.0007486592153,2173.0198526566683,2173.000001302983,2173.000003842626,2173.0000200839077,2173.0006915057716,2173.0184590195067
50,355800,2173.000000025392,2173.0000023589564,2173.0000052143923,2173.0000485481414,2173.0018714939574,2173.044700393207,2173.0000013135023,2173.0000038656945,2173.0000212504033,2173.0007436383344,2173.019730101095,2173.0000013029803,2173.000003841515,2173.000019981851,2173.000686868499,2173.0183448944035
50,355900,2173.000000025392,2173.0000023589305,2173.000005210888,2173.0000482482437,2173.0018589942747,2173.044428684459,2173.0000013134977,2173.000003864495,2173.000021139955,2173.000738651147,2173.0196082872794,2173.000001302972,2173.0000038404214,2173.000019880528,2173.0006822622436,2173.0182314646067
50,356000,2173.000000025392,2173.0000023589573,2173.000005207386,2173.000047950765,2173.0018465910507,2173.0441585659332,2173.000001313493,2173.000003863299,2173.000021030307,2173.000733697429,2173.019487210956,2173.000001302966,2173.0000038393337,2173.0000197799363,2173.0006776867617,2173.0181187292505
50,356100,2173.000000025392,2173.0000023589937,2173.0000052038818,2173.000047655398,2173.001834268243,2173.043890024648,2173.0000013134886,2173.000003862113,2173.0000209214604,2173.000728776956,2173.01936686791,2173.000001302963,2173.0000038382504,2173.0000196800765,2173.0006731421627,2173.0180066745615
50,356200,2173.000000025392,2173.000002358973,2173.0000052003975,2173.0000473620103,2173.0018220171346,2173.0436230697906,2173.000001313484,2173.0000038609355,2173.0000208133947,2173.000723889514,2173.0192472538215,2173.0000013029585,2173.0000038371804,2173.000019580944,2173.0006686282227,2173.017895294114
50,356300,2173.000000025392,2173.0000023589046,2173.0000051969755,2173.0000470704204,2173.0018098423184,2173.043357699885,2173.000001313479,2173.0000038597686,2173.000020706122,2173.000719034891,2173.0191283643053,2173.0000013029535,2173.0000038361136,2173.000019482546,2173.000664144604,2173.0177845927874
50,356400,2173.000000025392,2173.0000023588614,2173.000005193603,2173.0000467807085,2173.0017977477546,2173.0430939093753,2173.000001313475,2173.00000385861,2173.000020599626,2173.0007142128657,2173.019010195086,2173.0000013029535,2173.0000038350563,2173.000019384864,2173.0006596910275,2173.0176745696235
50,356500,2173.000000025392,2173.000002358885,2173.0000051902543,2173.0000464932878,2173.001785743582,2173.0428317190367,2173.0000013134704,2173.0000038574653,2173.0000204938997,2173.0007094232124,2173.0188927418917,2173.0000013029517,2173.000003834013,2173.000019287886,2173.0006552674326,2173.017565208678
50,356600,2173.000000025392,2173.000002358924,2173.0000051869133,2173.0000462083076,2173.001773823143,2173.042571119543,2173.0000013134663,2173.000003856322,2173.000020388943,2173.000704665722,2173.0187760004005,2173.0000013029444,2173.0000038329727,2173.0000191915988,2173.0006508734473,2173.017456505664
50,356700,2173.000000025392,2173.000002358909,2173.0000051835827,2173.000045925442,2173.001761977395,2173.0423120767964,2173.000001313462,2173.0000038551907,2173.000020284749,2173.0006999401826,2173.018659966297,2173.0000013029344,2173.000003831946,2173.000019096012,2173.000646508809,2173.0173484660395
50,356800,2173.000000025392,2173.000002358838,2173.000005180277,2173.000045644412,2173.0017502090104,2173.04205455633,2173.0000013134577,2173.0000038540693,2173.0000201813086,2173.000695246388,2173.0185446354353,2173.000001302932,2173.00000383092,2173.000019001124,2173.0006421736507,2173.01724108849
50,356900,2173.000000025392,2173.0000023587845,2173.000005177001,2173.000045365269,2173.0017385058236,2173.0417985411864,2173.000001313453,2173.000003852952,2173.0000200786185,2173.0006905841187,2173.0184300037995,2173.000001302932,2173.0000038298926,2173.0000189069215,2173.00063786789,2173.0171343619577
50,357000,2173.000000025392,2173.0000023587813,2173.000005173764,2173.0000450880802,2173.001726885346,2173.041544051515,2173.0000013134486,2173.000003851847,2173.0000199766755,2173.000685953158,2173.018316067267,2173.0000013029285,2173.000003828887,2173.000018813404,2173.0006335912276,2173.0170282798726
50,357100,2173.000000025392,2173.000002358788,2173.0000051705547,2173.000044812948,2173.00171535481,2173.0412911066005,2173.0000013134436,2173.000003850753,2173.000019875473,2173.000681353315,2173.018202821575,2173.0000013029203,2173.0000038278868,2173.000018720574,2173.0006293433235,2173.0169228416516
50,357200,2173.000000025392,2173.000002358781,2173.000005167357,2173.00004454005,2173.0017039031945,2173.041039682564,2173.000001313439,2173.0000038496596,2173.000019775007,2173.000676784382,2173.01809026256,2173.000001302915,2173.0000038268945,2173.0000186284033,2173.0006251237282,2173.0168180468363
50,357300,2173.000000025392,2173.0000023587813,2173.000005164167,2173.000044269288,2173.001692520734,2173.0407897215227,2173.0000013134336,2173.0000038485805,2173.000019675265,2173.0006722461458,2173.017978386328,2173.000001302907,2173.0000038259113,2173.0000185369195,2173.000620932235,2173.016713887755
50,357400,2173.000000025392,2173.0000023587854,2173.000005161003,2173.000044000174,2173.0016812009653,2173.0405412186183,2173.0000013134286,2173.0000038475114,2173.0000195762523,2173.0006677383994,2173.01786718893,2173.000001302901,2173.0000038249354,2173.0000184461037,2173.000616768971,2173.016610361452
50,357500,2173.000000025392,2173.0000023587577,2173.0000051578927,2173.0000437325857,2173.0016699593402,2173.0402941950038,2173.000001313425,2173.0000038464486,2173.000019477955,2173.0006632609407,2173.0177566663197,2173.000001302901,2173.0000038239596,2173.000018355946,2173.0006126339995,2173.0165074643664
50,357600,2173.000000025392,2173.000002358697,2173.0000051548222,2173.000043466998,2173.001658808078,2173.040048670013,2173.000001313421,2173.000003845392,2173.000019380374,2173.000658813579,2173.0176468143914,2173.000001302902,2173.0000038229928,2173.0000182664276,2173.000608526864,2173.0164051924517
50,357700,2173.000000025392,2173.0000023586645,2173.000005151758,2173.000043203793,2173.0016477339464,2173.0398046048913,2173.0000013134163,2173.000003844346,2173.000019283497,2173.0006543961085,2173.017537629223,2173.0000013028966,2173.000003822045,2173.000018177557,2173.000604447375,2173.016303540649
50,357800,2173.000000025392,2173.0000023586995,2173.000005148692,2173.000042942725,2173.0016367232424,2173.039561985764,2173.000001313412,2173.000003843308,2173.0000191873337,2173.000650008326,2173.0174291068765,2173.000001302892,2173.000003821099,2173.000018089342,2173.000600395472,2173.016202509646
50,357900,2173.000000025392,2173.0000023587486,2173.000005145642,2173.000042683328,2173.001625780453,2173.039320832914,2173.0000013134077,2173.0000038422754,2173.0000190918586,2173.0006456500405,2173.017321243366,2173.000001302891,2173.0000038201656,2173.0000180017673,2173.0005963707467,2173.016102094998
50,358000,2173.000000025392,2173.0000023587268,2173.000005142637,2173.000042425453,2173.001614903664,2173.039081147466,2173.0000013134036,2173.000003841252,2173.0000189970806,2173.000641321058,2173.0172140346795,2173.0000013028866,2173.0000038192193,2173.000017914821,2173.000592372785,2173.0160022892956
50,358100,2173.000000025392,2173.0000023586376,2173.0000051396823,2173.000042169302,2173.0016041104705,2173.0388428876063,2173.000001313398,2173.000003840237,2173.000018902987,2173.000637021188,2173.0171074769664,2173.0000013028766,2173.000003818298,2173.000017828514,2173.000588401708,2173.0159030877876
50,358200,2173.000000025392,2173.000002358582,2173.0000051367415,2173.000041915208,2173.0015933979375,2173.0386060126693,2173.0000013133936,2173.0000038392263,2173.0000188095805,2173.0006327502247,2173.0170015664607,2173.0000013028703,2173.000003817371,2173.0000177428396,2173.0005844575653,2173.015804491902
50,358300,2173.000000025392,2173.0000023586085,2173.0000051337875,2173.0000416633497,2173.00158275062,2173.0383705440045,2173.0000013133886,2173.00000383823,2173.0000187168553,2173.000628507976,2173.016896299338,2173.000001302871,2173.00000381646,2173.00001765779,2173.000580539886,2173.015706496497
50,358400,2173.000000025392,2173.000002358646,2173.0000051308416,2173.00004141342,2173.0015721697787,2173.0381365160442,2173.000001313385,2173.0000038372355,2173.0000186247976,2173.000624294265,2173.0167916716555,2173.0000013028694,2173.0000038155595,2173.000017573352,2173.000576648532,2173.015609097199
50,358500,2173.000000025392,2173.0000023586344,2173.0000051279376,2173.000041164805,2173.001561651704,2173.037903904702,2173.000001313381,2173.000003836253,2173.0000185334143,2173.0006201088904,2173.0166876795615,2173.0000013028634,2173.000003814665,2173.0000174895263,2173.0005727838047,2173.015512291266
50,358600,2173.000000025392,2173.0000023585912,2173.0000051250954,2173.0000409175445,2173.001551209099,2173.037672651834,2173.0000013133767,2173.0000038352737,2173.0000184426844,2173.0006159516624,2173.016584319416,2173.0000013028603,2173.0000038137678,2173.000017406304,2173.0005689451464,2173.01541607472
50,358700,2173.000000025392,2173.000002358566,2173.0000051222783,2173.000040672248,2173.0015408434488,2173.0374427436377,2173.000001313372,2173.0000038343037,2173.0000183526267,2173.0006118224037,2173.0164815875687,2173.000001302857,2173.000003812885,2173.0000173236804,2173.0005651318784,2173.0153204413114
50,358800,2173.000000025392,2173.000002358565,2173.0000051194565,2173.0000404291727,2173.001530547534,2173.0372142016454,2173.000001313368,2173.0000038333415,2173.0000182632143,2173.000607720926,2173.0163794802716,2173.0000013028516,2173.000003812004,2173.000017241675,2173.0005613441244,2173.015225389857
50,358900,2173.000000025392,2173.0000023585612,2173.000005116639,2173.0000401880243,2173.0015203181238,2173.036987031403,2173.0000013133645,2173.0000038323906,2173.0000181744535,2173.0006036470363,2173.0162779937687,2173.0000013028475,2173.0000038111384,2173.000017160269,2173.0005575821924,2173.0151309208427
50,359000,2173.000000025392,2173.000002358553,2173.0000051138454,2173.0000399485443,2173.0015101494328,2173.0367612276805,2173.000001313361,2173.00000383144,2173.0000180863412,2173.000599600558,2173.0161771243756,2173.0000013028475,2173.0000038102753,2173.0000170794424,2173.000553845627,2173.015037029841
50,359100,2173.000000025392,2173.000002358556,2173.000005111078,2173.0000397107215,2173.0015000444946,2173.0365367886116,2173.000001313357,2173.0000038304993,2173.000017998862,2173.000595581302,2173.0160768684377,2173.000001302846,2173.000003809418,2173.0000169991877,2173.00055013411,2173.014943706555
50,359200,2173.000000025392,2173.000002358556,2173.000005108337,2173.0000394743697,2173.0014900162496,2173.036313700707,2173.0000013133536,2173.000003829568,2173.0000179120243,2173.0005915890943,2173.015977222258,2173.000001302842,2173.0000038085677,2173.0000169195378,2173.0005464477745,2173.0148509482215
50,359300,2173.000000025392,2173.000002358513,2173.000005105629,2173.0000392394786,2173.001480061408,2173.0360919580544,2173.00000131335,2173.0000038286425,2173.0000178258138,2173.0005876237556,2173.0158781821096,2173.000001302836,2173.000003807722,2173.000016840487,2173.0005427863834,2173.014758757245
50,359400,2173.000000025392,2173.000002358452,2173.00000510295,2173.000039006393,2173.001470168965,2173.035871538304,2173.0000013133454,2173.0000038277244,2173.0000177402358,2173.0005836851105,2173.015779744395,2173.0000013028284,2173.0000038068783,2173.0000167619946,2173.0005391493432,2173.0146671325624
