% Model,tin_tegs_model_2_HF.mph
% Version,COMSOL 6.1.0.357
% Date,"Jun 1 2024, 12:13"
% Table,Table 2 - Surface Average 1
% Time (s),Temperature (K),Temperature (K),"Temperature (K), Point: 51"
1672,966.2282534849056,935.6596796637283,1009.1710723937522
1673,966.1679461639476,935.6003674723045,1009.1120624320916
1674,966.1076388429884,935.5410552808809,1009.053052470431
1675,966.0473315220304,935.4817430894573,1008.9940425087705
1676,965.987024201072,935.4224308980325,1008.9350325471099
1677,965.926716880113,935.3631187066081,1008.8760225854494
1678,965.8664095591542,935.303806515184,1008.8170126237889
1679,965.8061022381966,935.2444943237607,1008.7580026621283
1680,965.7457949172375,935.185182132336,1008.6989927004677
1681,965.6854875962794,935.1258699409123,1008.6399827388071
1682,965.6251802753208,935.0665577494875,1008.5809727771467
1683,965.5648729543624,935.0072455580643,1008.5219628154861
1684,965.5045656334037,934.9479333666396,1008.4629528538255
1685,965.444258312445,934.8886211752157,1008.403942892165
1686,965.3839509914872,934.8293089837916,1008.3449329305045
1687,965.323643670528,934.7699967923676,1008.2859229688439
1688,965.2633363495694,934.7106846009433,1008.2269130071834
1689,965.2030290286106,934.6513724095195,1008.1679030455228
1690,965.1427217076523,934.5920602180956,1008.1088930838622
1691,965.0824143866942,934.5327480266709,1008.0498831222017
1692,965.0221070657356,934.473435835247,1007.9908731605412
1693,964.9617997447775,934.414123643823,1007.9318631988806
1694,964.9014924238186,934.354811452399,1007.87285323722
1695,964.8411851028598,934.2954992609748,1007.8138432755595
1696,964.780877781901,934.2361870695504,1007.7548333138989
1697,964.7205704609427,934.1768748781269,1007.6958233522384
1698,964.6602631399846,934.1175626867031,1007.6368133905779
1699,964.5999558190256,934.0582504952782,1007.5778034289173
1700,964.5396484980673,933.998938303855,1007.5187934672567
1701,964.4793411771085,933.9396261124298,1007.4597835055962
1702,964.4190338561503,933.8803139210065,1007.4007735439357
1703,964.3587265351919,933.8210017295818,1007.3417635822751
1704,964.2984192142333,933.7616895381581,1007.2827536206146
1705,964.2381118932743,933.7023773467342,1007.2237436589539
1706,964.1778045723161,933.6430651553104,1007.1647336972934
1707,964.1174972513577,933.583752963886,1007.105723735633
1708,964.0571899303991,933.5244407724617,1007.0467137739723
1709,963.9968826094403,933.4651285810378,1006.9877038123118
1710,963.9365752884819,933.4058163896132,1006.9286938506513
1711,963.8762679675236,933.3465041981899,1006.8696838889906
1712,963.8159606465653,933.2871920067652,1006.8106739273302
1713,963.7556533256059,933.2278798153413,1006.7516639656696
1714,963.6953460046481,933.1685676239175,1006.692654004009
1715,963.6350386836895,933.1092554324933,1006.6336440423485
1716,963.5747313627311,933.0499432410695,1006.5746340806879
1717,963.5144240417723,932.9906310496453,1006.5156241190274
1718,963.4541167208142,932.9313188582215,1006.4566141573669
1719,963.3938093998553,932.8720066667971,1006.3976041957063
1720,963.333502078897,932.8126944753733,1006.3385942340458
1721,963.2731947579385,932.7533822839491,1006.2795842723851
1722,963.2128874369794,932.6940700925248,1006.2205743107247
1723,963.1525801160212,932.6347579011003,1006.1615643490642
1724,963.0922727950629,932.5754457096765,1006.1025543874035
1725,963.031965474105,932.5161335182524,1006.043544425743
1726,962.9716581531458,932.4568213268285,1005.9845344640825
1727,962.9113508321874,932.3975091354044,1005.9255245024219
1728,962.8510435112286,932.33819694398,1005.8665145407614
1729,962.7907361902704,932.2788847525566,1005.8075045791009
1730,962.7304288693114,932.219572561132,1005.7484946174402
1731,962.6701215483538,932.1602603697081,1005.6894846557797
1732,962.6098142273946,932.1009481782843,1005.6304746941192
1733,962.549506906436,932.0416359868601,1005.5714647324586
1734,962.4891995854779,931.9823237954366,1005.5124547707981
1735,962.4288922645186,931.9230116040121,1005.4534448091375
1736,962.3685849435606,931.8636994125878,1005.3944348474769
1737,962.3082776226017,931.8043872211638,1005.3354248858165
1738,962.2479703016438,931.7450750297394,1005.2764149241559
1739,962.1876629806849,931.6857628383156,1005.2174049624953
1740,962.1273556597264,931.6264506468918,1005.1583950008347
1741,962.0670483387684,931.5671384554671,1005.0993850391742
1742,962.0067410178095,931.5078262640438,1005.0403750775137
1743,961.9464336968512,931.4485140726189,1004.9813651158531
1744,961.8861263758924,931.3892018811954,1004.9223551541926
1745,961.8258190549341,931.3298896897713,1004.8633451925319
1746,961.7655117339751,931.2705774983468,1004.8043352308714
1747,961.705204413017,931.2112653069232,1004.745325269211
1748,961.6448970920582,931.1519531154989,1004.6863153075503
1749,961.5845897711,931.0926409240748,1004.6273053458898
1750,961.5242824501413,931.0333287326508,1004.5682953842293
1751,961.4639751291827,930.9740165412265,1004.5092854225686
1752,961.4036678082244,930.9147043498026,1004.4502754609082
1753,961.3433604872656,930.8553921583785,1004.3912654992477
1754,961.2830531663074,930.7960799669543,1004.3322555375871
1755,961.2227458453485,930.7367677755301,1004.2732455759265
1756,961.1624385243896,930.6774555841064,1004.2142356142659
1757,961.1021312034316,930.6181433926821,1004.1552256526055
1758,961.0418238824733,930.5588312012576,1004.0962156909449
1759,960.9815165615142,930.4995190098336,1004.0372057292843
1760,960.9212092405563,930.4402068184104,1003.9781957676238
1761,960.8609019195977,930.3808946269855,1003.9191858059631
1762,960.800594598639,930.3215824355622,1003.8601758443027
1763,960.7402872776803,930.2622702441377,1003.8011658826422
1764,960.679979956722,930.2029580527136,1003.7421559209815
1765,960.6196726357631,930.1436458612891,1003.683145959321
1766,960.5593653148045,930.0843336698656,1003.6241359976605
1767,960.4990579938457,930.025021478442,1003.5651260359999
1768,960.4387506728879,929.9657092870174,1003.5061160743394
1769,960.3784433519293,929.9063970955931,1003.4471061126789
1770,960.3181360309708,929.8470849041689,1003.3880961510182
1771,960.2578287100129,929.7877727127449,1003.3290861893577
1772,960.1975213890535,929.7284605213208,1003.2700762276972
1773,960.1372140680951,929.669148329897,1003.2110662660366
1774,960.0769067471363,929.6098361384726,1003.1520563043761
1775,960.0165994261785,929.5505239470489,1003.0930463427155
1776,959.9562921052199,929.4912117556252,1003.0340363810549
1777,959.8959847842611,929.4318995642005,1002.9750264193945
1778,959.8356774633027,929.3725873727759,1002.9160164577339
1779,959.7753701423443,929.3132751813523,1002.8570064960733
1780,959.7150628213857,929.2539629899289,1002.7979965344127
1781,959.6547555004274,929.1946507985042,1002.7389865727522
1782,959.5944481794683,929.13533860708,1002.6799766110917
1783,959.5341408585099,929.0760264156567,1002.6209666494311
1784,959.4738335375516,929.016714224232,1002.5619566877706
1785,959.4135262165934,928.9574020328082,1002.5029467261099
1786,959.3532188956347,928.8980898413839,1002.4439367644494
1787,959.2929115746756,928.8387776499594,1002.384926802789
1788,959.2326042537175,928.7794654585357,1002.3259168411283
1789,959.172296932759,928.7201532671116,1002.2669068794678
1790,959.1119896118006,928.6608410756883,1002.2078969178073
1791,959.0516822908418,928.6015288842636,1002.1488869561467
1792,958.9913749698836,928.5422166928397,1002.0898769944862
1793,958.9310676489251,928.4829045014154,1002.0308670328257
1794,958.8707603279657,928.4235923099911,1001.9718570711651
1795,958.8104530070085,928.3642801185674,1001.9128471095045
1796,958.7501456860489,928.3049679271431,1001.8538371478439
1797,958.6898383650906,928.2456557357194,1001.7948271861835
1798,958.6295310441318,928.1863435442955,1001.7358172245229
1799,958.5692237231738,928.1270313528706,1001.6768072628623
1800,958.5089164022149,928.0677191614469,1001.6177973012018
1801,958.4486090812566,928.008406970022,1001.5587873395411
1802,958.3883017602978,927.9490947785989,1001.4997773778807
1803,958.3279944393396,927.8897825871744,1001.4407674162202
1804,958.2676871183816,927.8304703957507,1001.3817574545595
1805,958.2073797974227,927.7711582043262,1001.322747492899
1806,958.1470724764646,927.7118460129022,1001.2637375312385
1807,958.0867651555054,927.6525338214782,1001.2047275695779
1808,958.0264578345472,927.5932216300542,1001.1457176079174
1809,957.9661505135886,927.5339094386305,1001.0867076462569
1810,957.9058431926297,927.4745972472061,1001.0276976845962
1811,957.8455358716712,927.415285055782,1000.9686877229357
1812,957.7852285507131,927.3559728643579,1000.9096777612752
1813,957.7249212297545,927.2966606729337,1000.8506677996146
1814,957.6646139087959,927.2373484815097,1000.7916578379541
1815,957.6043065878376,927.1780362900857,1000.7326478762935
1816,957.5439992668787,927.1187240986618,1000.6736379146329
1817,957.4836919459206,927.0594119072375,1000.6146279529725
1818,957.423384624962,927.0000997158132,1000.5556179913119
1819,957.3630773040029,926.9407875243892,1000.4966080296513
1820,957.3027699830449,926.881475332965,1000.4375980679907
1821,957.2424626620859,926.822163141541,1000.3785881063302
1822,957.1821553411273,926.7628509501167,1000.3195781446697
1823,957.1218480201693,926.703538758693,1000.2605681830091
1824,957.0615406992102,926.644226567269,1000.2015582213486
1825,957.0012333782523,926.5849143758451,1000.1425482596879
1826,956.9409260572937,926.5256021844211,1000.0835382980274
1827,956.8806187363355,926.4662899929963,1000.024528336367
1828,956.8203114153769,926.4069778015722,999.9655183747064
1829,956.7600040944183,926.3476656101485,999.9065084130458
1830,956.69969677346,926.2883534187251,999.8474984513853
1831,956.6393894525011,926.2290412273004,999.7884884897247
1832,956.5790821315429,926.1697290358762,999.7294785280642
1833,956.5187748105843,926.1104168444521,999.6704685664037
1834,956.4584674896251,926.051104653028,999.6114586047431
1835,956.3981601686669,925.9917924616045,999.5524486430825
1836,956.3378528477086,925.93248027018,999.4934386814219
1837,956.2775455267505,925.8731680787564,999.4344287197615
1838,956.2172382057909,925.8138558873322,999.3754187581009
1839,956.1569308848333,925.7545436959077,999.3164087964403
1840,956.0966235638747,925.695231504484,999.2573988347798
1841,956.0363162429161,925.6359193130593,999.1983888731191
1842,955.9760089219571,925.5766071216353,999.1393789114587
1843,955.915701600999,925.5172949302113,999.0803689497982
1844,955.8553942800404,925.4579827387873,999.0213589881375
1845,955.7950869590819,925.3986705473635,998.962349026477
1846,955.7347796381233,925.3393583559391,998.9033390648165
1847,955.6744723171648,925.280046164515,998.8443291031559
1848,955.6141649962062,925.2207339730916,998.7853191414954
1849,955.5538576752479,925.1614217816673,998.7263091798349
1850,955.4935503542893,925.1021095902432,998.6672992181742
1851,955.4332430333304,925.0427973988191,998.6082892565137
1852,955.3729357123726,924.9834852073958,998.5492792948532
1853,955.3126283914133,924.92417301597,998.4902693331926
1854,955.252321070455,924.8648608245464,998.4312593715321
1855,955.192013749496,924.8055486331222,998.3722494098715
1856,955.1317064285388,924.7462364416983,998.3132394482109
1857,955.0713991075796,924.6869242502739,998.2542294865505
1858,955.011091786621,924.6276120588503,998.1952195248899
1859,954.9507844656628,924.568299867426,998.1362095632293
1860,954.8904771447036,924.508987676002,998.0771996015687
1861,954.8301698237453,924.4496754845783,998.0181896399082
1862,954.7698625027867,924.3903632931543,997.9591796782478
1863,954.7095551818285,924.3310511017298,997.9001697165871
1864,954.6492478608698,924.2717389103058,997.8411597549266
1865,954.5889405399113,924.2124267188817,997.7821497932661
1866,954.5286332189528,924.1531145274575,997.7231398316054
1867,954.4683258979943,924.0938023360337,997.664129869945
1868,954.4080185770358,924.0344901446095,997.6051199082845
1869,954.3477112560771,923.9751779531856,997.5461099466238
1870,954.2874039351187,923.915865761761,997.4870999849633
1871,954.2270966141601,923.8565535703378,997.4280900233027
1872,954.1667892932015,923.7972413789134,997.3690800616422
1873,954.1064819722428,923.7379291874887,997.3100700999817
1874,954.0461746512846,923.678616996065,997.2510601383211
1875,953.9858673303255,923.619304804641,997.1920501766605
1876,953.9255600093678,923.5599926132171,997.1330402149999
1877,953.8652526884092,923.5006804217928,997.0740302533395
1878,953.8049453674503,923.4413682303683,997.0150202916789
1879,953.7446380464919,923.3820560389448,996.9560103300183
1880,953.6843307255335,923.3227438475199,996.8970003683578
1881,953.6240234045755,923.2634316560966,996.8379904066971
1882,953.5637160836163,923.2041194646725,996.7789804450367
1883,953.5034087626573,923.1448072732481,996.7199704833762
1884,953.4431014416996,923.0854950818248,996.6609605217155
1885,953.3827941207406,923.0261828904006,996.601950560055
1886,953.3224867997828,922.9668706989761,996.5429405983945
1887,953.262179478824,922.9075585075518,996.4839306367339
1888,953.2018721578653,922.8482463161278,996.4249206750734
1889,953.1415648369067,922.7889341247037,996.3659107134129
1890,953.0812575159486,922.7296219332795,996.3069007517522
1891,953.0209501949895,922.670309741856,996.2478907900917
1892,952.9606428740317,922.6109975504316,996.1888808284313
1893,952.9003355530729,922.5516853590071,996.1298708667706
1894,952.8400282321143,922.4923731675837,996.0708609051101
1895,952.7797209111559,922.4330609761595,996.0118509434495
1896,952.7194135901971,922.3737487847353,995.9528409817889
1897,952.6591062692387,922.3144365933108,995.8938310201285
1898,952.5987989482804,922.2551244018871,995.8348210584679
1899,952.5384916273218,922.1958122104631,995.7758110968074
1900,952.4781843063627,922.1365000190397,995.7168011351467
1901,952.4178769854045,922.0771878276144,995.6577911734862
1902,952.3575696644458,922.0178756361913,995.5987812118258
1903,952.297262343487,921.9585634447662,995.5397712501651
1904,952.236955022529,921.8992512533424,995.4807612885046
1905,952.1766477015705,921.8399390619192,995.4217513268441
1906,952.1163403806121,921.7806268704949,995.3627413651834
1907,952.0560330596534,921.7213146790701,995.303731403523
1908,951.9957257386952,921.6620024876464,995.2447214418625
1909,951.9354184177364,921.6026902962224,995.1857114802018
1910,951.8751110967779,921.5433781047986,995.1267015185413
1911,951.8148037758195,921.4840659133739,995.0676915568807
1912,951.7544964548607,921.4247537219504,995.0086815952202
1913,951.694189133902,921.3654415305261,994.9496716335597
