% Model,LargeGraphiteBlockCharge_v3_mdotbnd_discharge_full.mph
% Version,COMSOL 6.0.0.405
% Date,"Oct 9 2023, 22:11"
% Table,Accumulated Probe Table 24 - 
% hours (h),max_flowrate_factor,Time (s),"Temperature (K), inlet_T","Temperature (K), outlet_T_5","Temperature (K), block_1","Temperature (K), Sn_block_1","Temperature (K), bottom_right_T","Outward mass flow rate across feature selection (kg/s), mass_flowrate"
10,1,67320,2172.9999999999995,2185.473882080479,2175.80311357333,2174.825469081748,2190.9212345665774,0.12238490552579248
10,1,67680,2172.9999999999995,2184.961533956635,2175.679697379938,2174.7421556562563,2190.2160642193962,0.12238490552579255
10,1,68040,2172.9999999999995,2184.4683507885497,2175.5613635614777,2174.662427186369,2189.535775976726,0.12238490552579251
10,1,68400,2172.9999999999995,2183.993719328822,2175.4479212596043,2174.5861409819604,2188.8796358198965,0.12238490552579248
10,1,68760,2172.9999999999995,2183.5370247023193,2175.3391859307276,2174.5131598164535,2188.2469240128,0.12238490552579255
10,1,69120,2172.9999999999995,2183.097677048699,2175.2349790564394,2174.4433512464816,2187.636935533016,0.12238490552579236
10,1,69480,2172.9999999999995,2182.675108921796,2175.1351279603646,2174.3765871963788,2187.048979777899,0.12238490552579241
10,1,69840,2172.9999999999995,2182.2687536338976,2175.039465797992,2174.312744640912,2186.4823809180443,0.12238490552579279
10,1,70200,2172.9999999999995,2181.878063015202,2174.947831327174,2174.2517049047287,2185.93647808284,0.12238490552579237
10,1,70560,2172.9999999999995,2181.502514406247,2174.860068682361,2174.193353443028,2185.4106251696617,0.12238490552579241
10,1,70920,2172.9999999999995,2181.141586911038,2174.7760273637987,2174.1375801391277,2184.9041907423334,0.1223849055257927
10,1,71280,2172.9999999999995,2180.794777326146,2174.6955620204185,2174.0842788214936,2184.4165579005485,0.12238490552579266
10,1,71640,2172.9999999999995,2180.461599955301,2174.61853229851,2174.033347282283,2183.947123970029,0.12238490552579263
10,1,72000,2172.9999999999995,2180.141572104781,2174.544802807228,2173.984687325246,2183.495300613454,0.12238490552579259
10,1,72360,2172.9999999999995,2179.8342349972077,2174.474242849586,2173.938204197765,2183.0605141701935,0.12238490552579286
10,1,72720,2172.9999999999995,2179.539142232294,2174.406726333079,2173.8938068085645,2182.6422050716023,0.12238490552579298
10,1,73080,2172.9999999999995,2179.2558565535073,2174.342131663664,2173.8514076793394,2182.239827956781,0.12238490552579259
10,1,73440,2172.9999999999995,2178.98395453831,2174.2803415877993,2173.81092253851,2181.8528516071183,0.12238490552579231
10,1,73800,2172.9999999999995,2178.7230256687226,2174.22124307461,2173.7722704136204,2181.480758548296,0.12238490552579237
10,1,74160,2172.9999999999995,2178.4726733897596,2174.1647271709435,2173.735373401909,2181.1230451735782,0.12238490552579241
10,1,74520,2172.9999999999995,2178.232510471645,2174.1106889041616,2173.70015658769,2180.7792213439566,0.12238490552579263
10,1,74880,2172.9999999999995,2178.0021636512233,2174.059027142078,2173.6665481026953,2180.4488100993904,0.12238490552579251
10,1,75240,2172.9999999999995,2177.7812696992873,2174.009644487893,2173.6344789251793,2180.131347734824,0.12238490552579272
10,1,75600,2172.9999999999995,2177.5694763283104,2173.9624471613497,2173.6038826696804,2179.826383530669,0.12238490552579251
10,1,75960,2172.9999999999995,2177.366446033296,2173.917344859726,2173.574695563712,2179.5334794904757,0.12238490552579241
10,1,76320,2172.9999999999995,2177.1718494615284,2173.8742506719236,2173.5468564310972,2179.252210282288,0.12238490552579255
10,1,76680,2172.9999999999995,2176.9853660285717,2173.8330809772015,2173.5203065358546,2178.982162853819,0.12238490552579255
