% Model,,,,,,,,,,,
% Version,,,,,,,,,,,
% Date,,,,,,,,,,,
% Table,,,,,,,,,,,
% charge_hrs (h),Time (s),"Temperature (K), inlet_T","Temperature (K), outlet_T","Temperature (K), block1_T","Temperature (K), inlet_T_2","Temperature (K), outlet_T_2","Temperature (K), inlet_T 1","Temperature (K), outlet_T 1","Temperature (K), block2_T","Temperature (K), block3_T","Temperature (K), block4_T"
4,4140,2673.0000000000014,2218.534062322342,2506.776453455558,2672.9999999999955,2218.4165221498884,2673.0000000000023,2218.3014989519775,2445.473735086153,2384.4356882110137,2197.169662973155
4,4147.2,2673.0000000000014,2218.6598563860675,2507.0765175919187,2672.9999999999955,2218.5401879460414,2673.0000000000023,2218.423841941468,2445.8032564361188,2384.7627189345735,2197.2560841883537
4,4154.400000000001,2673.0000000000014,2218.7868644006453,2507.375977196173,2672.9999999999955,2218.664996837791,2673.0000000000023,2218.5466547992564,2446.1323393845755,2385.089365664577,2197.342667951967
4,4161.6,2673.0000000000014,2218.9138438605764,2507.674851422893,2672.9999999999955,2218.7906374264526,2673.0000000000023,2218.670864146613,2446.4609895330855,2385.415650598787,2197.429414854636
4,4168.8,2673.0000000000014,2219.038951598273,2507.9731178465277,2672.9999999999955,2218.9164311771256,2673.0000000000023,2218.796922691291,2446.7892062625815,2385.741667394442,2197.5163223198597
4,4176,2673.0000000000014,2219.1627506884447,2508.270791558477,2672.9999999999955,2219.041874993398,2673.0000000000023,2218.9235859908704,2447.1169394978656,2386.0675258045867,2197.6033891933635
4,4183.2,2673.0000000000014,2219.288051747805,2508.5678749765125,2672.9999999999955,2219.1672527553997,2673.0000000000023,2219.0496,2447.444208403784,2386.3932963875236,2197.6906097328515
4,4190.400000000001,2673.0000000000014,2219.4153760305394,2508.864354051544,2672.9999999999955,2219.2931581107846,2673.0000000000023,2219.1746577876693,2447.771019232062,2386.718800248734,2197.777983808444
4,4197.6,2673.0000000000014,2219.5425521579305,2509.1602402912613,2672.9999999999955,2219.4195069377743,2673.0000000000023,2219.300035860038,2448.0974020361346,2387.0439214196786,2197.865516771355
4,4204.8,2673.0000000000014,2219.669447902559,2509.4555455269833,2672.9999999999955,2219.5459534706933,2673.0000000000023,2219.425889256089,2448.423352,2387.368643167919,2197.9532100543825
4,4212,2673.0000000000014,2219.7943999705003,2509.7502463648166,2672.9999999999955,2219.671912540749,2673.0000000000023,2219.5526832963474,2448.7488603939564,2387.6930978583437,2198.0410583421085
4,4219.2,2673.0000000000014,2219.9183274350744,2510.0443609371964,2672.9999999999955,2219.797289167558,2673.0000000000023,2219.6793312619748,2449.073902086531,2388.017430294597,2198.1290589953715
4,4226.400000000001,2673.0000000000014,2220.0434828291186,2510.337909805966,2672.9999999999955,2219.9225052992247,2673.0000000000023,2219.804966285613,2449.3984890003267,2388.341635353298,2198.217206843588
4,4233.6,2673.0000000000014,2220.1707276975203,2510.630852992278,2672.9999999999955,2220.0482947277137,2673.0000000000023,2219.929378305142,2449.722626500495,2388.665587199879,2198.3055101181794
4,4240.8,2673.0000000000014,2220.2985337820605,2510.923205121626,2672.9999999999955,2220.174835383755,2673.0000000000023,2220.054137027698,2450.0463325940127,2388.989153872777,2198.393980533438
4,4248,2673.0000000000014,2220.4265613108378,2511.2149864996345,2672.9999999999955,2220.302006318429,2673.0000000000023,2220.1804429480558,2450.3696055247947,2389.3123304300357,2198.4826183760283
4,4255.2,2673.0000000000014,2220.5540527137955,2511.5061752256174,2672.9999999999955,2220.4294218955424,2673.0000000000023,2220.3081403946394,2450.6924390811755,2389.6352359844527,2198.5714163830107
4,4262.400000000001,2673.0000000000014,2220.680945017431,2511.796788144919,2672.9999999999955,2220.556881798481,2673.0000000000023,2220.4363672681493,2451.0148035690163,2389.9580118990584,2198.660362037165
4,4269.6,2673.0000000000014,2220.807856315387,2512.086822872034,2672.9999999999955,2220.684213102484,2673.0000000000023,2220.5643534263727,2451.336721315398,2390.280659044111,2198.749450904934
4,4276.8,2673.0000000000014,2220.9350015343803,2512.376270787769,2672.9999999999955,2220.811440413837,2673.0000000000023,2220.6914640715618,2451.6581955811193,2390.603042912554,2198.8386956720765
4,4284,2673.0000000000014,2221.062495768255,2512.6651433945253,2672.9999999999955,2220.938668290901,2673.0000000000023,2220.8177925486707,2451.9792411051953,2390.9250372172723,2198.928109
4,4291.2,2673.0000000000014,2221.1902005477664,2512.9534511560378,2672.9999999999955,2221.066011397402,2673.0000000000023,2220.944866796516,2452.2998511121386,2391.246629233495,2199.017689029777
4,4298.400000000001,2673.0000000000014,2221.318682980925,2513.241169253679,2672.9999999999955,2221.1937236009576,2673.0000000000023,2221.0724463557067,2452.620014447777,2391.5679508967523,2199.107422
4,4305.6,2673.0000000000014,2221.4471091271703,2513.528315049948,2672.9999999999955,2221.321753724288,2673.0000000000023,2221.2003690564525,2452.9397064583013,2391.8891473704043,2199.197296
4,4312.8,2673.0000000000014,2221.5746654911213,2513.8149079317977,2672.9999999999955,2221.4497291034463,2673.0000000000023,2221.3285700020897,2453.258960155514,2392.210210041107,2199.287311276565
4,4320,2673.0000000000014,2221.7011004411556,2514.100915,2672.9999999999955,2221.5772708383533,2673.0000000000023,2221.4566185666954,2453.577783724456,2392.531011,2199.3774834637156
4,4327.2,2673.0000000000014,2221.827917071245,2514.3863483087994,2672.9999999999955,2221.704602689622,2673.0000000000023,2221.5837076234434,2453.8961909735353,2392.8514267431055,2199.4678277421135
4,4334.400000000001,2673.0000000000014,2221.955939223576,2514.6712248961267,2672.9999999999955,2221.8322276113868,2673.0000000000023,2221.711223445758,2454.214151380003,2393.1714539615136,2199.558343324306
4,4341.6,2673.0000000000014,2222.086692971279,2514.955520153254,2672.9999999999955,2221.9609331079323,2673.0000000000023,2221.838997856426,2454.531663377922,2393.4912205673295,2199.6490160164303
4,4348.8,2673.0000000000014,2222.218355983602,2515.239247974846,2672.9999999999955,2222.090697762339,2673.0000000000023,2221.9675443705373,2454.8487064428004,2393.8108412648967,2199.7398327495034
4,4356,2673.0000000000014,2222.348212743426,2515.522419,2672.9999999999955,2222.2207443945085,2673.0000000000023,2222.097329017063,2455.165325813966,2394.130311215959,2199.8307895725266
4,4363.2,2673.0000000000014,2222.475149713138,2515.8050222769302,2672.9999999999955,2222.3499919836413,2673.0000000000023,2222.2279275286646,2455.481525969812,2394.4495137811027,2199.921902519979
4,4370.400000000001,2673.0000000000014,2222.6021288895145,2516.0870623975807,2672.9999999999955,2222.4785495483275,2673.0000000000023,2222.357233,2455.797305490082,2394.768306398127,2200.0131849861637
4,4377.6,2673.0000000000014,2222.730424446559,2516.3685499062544,2672.9999999999955,2222.6068775479202,2673.0000000000023,2222.4860240769026,2456.1126335380955,2395.0867496404903,2200.104630482867
4,4384.8,2673.0000000000014,2222.861090845922,2516.649461033701,2672.9999999999955,2222.7357812222376,2673.0000000000023,2222.6144501672693,2456.4275072254522,2395.4049460617803,2200.1962273516074
4,4392,2673.0000000000014,2222.9920715889507,2516.929815862605,2672.9999999999955,2222.865329223335,2673.0000000000023,2222.7432348264947,2456.741922,2395.722975688466,2200.287970368635
4,4399.2,2673.0000000000014,2223.1219698876916,2517.2096340698836,2672.9999999999955,2222.995282516015,2673.0000000000023,2222.8726153186158,2457.055923301175,2396.0408702315167,2200.379860551869
4,4406.400000000001,2673.0000000000014,2223.2498761577353,2517.4888856471584,2672.9999999999955,2223.124877941725,2673.0000000000023,2223.0027477504736,2457.3695083679067,2396.3584936940674,2200.4719109231773
4,4413.6,2673.0000000000014,2223.3792756285657,2517.7675766646826,2672.9999999999955,2223.2546089498132,2673.0000000000023,2223.1319837410133,2457.6826719344353,2396.6757177199247,2200.564127544043
4,4420.8,2673.0000000000014,2223.510068411491,2518.045721678622,2672.9999999999955,2223.3847115260023,2673.0000000000023,2223.261959541509,2457.995369184611,2396.992576648703,2200.6565058991523
4,4428,2673.0000000000014,2223.642138154838,2518.323300428833,2672.9999999999955,2223.515350272334,2673.0000000000023,2223.392622765257,2458.307618749749,2397.309191171342,2200.7490393447224
4,4435.2,2673.0000000000014,2223.773258052335,2518.6003278918015,2672.9999999999955,2223.646077606767,2673.0000000000023,2223.5235735396345,2458.6194117485443,2397.6256264777935,2200.841716482204
4,4442.400000000001,2673.0000000000014,2223.9029888363166,2518.8768171429806,2672.9999999999955,2223.776592,2673.0000000000023,2223.6542059463786,2458.9308017361177,2397.941941572767,2200.934535964088
4,4449.6,2673.0000000000014,2224.030962100229,2519.1527487800104,2672.9999999999955,2223.906421,2673.0000000000023,2223.784776670953,2459.2417821605472,2398.2579872825327,2201.0275058378297
4,4456.8,2673.0000000000014,2224.1611151194898,2519.428129,2672.9999999999955,2224.0363182030283,2673.0000000000023,2223.913709515366,2459.5523375688463,2398.5736196852386,2201.120637023032
4,4464,2673.0000000000014,2224.292319871758,2519.7029710413267,2672.9999999999955,2224.1665540313516,2673.0000000000023,2224.0434840087255,2459.862426133808,2398.888881660195,2201.213935846112
4,4471.2,2673.0000000000014,2224.4245502673507,2519.9772504787747,2672.9999999999955,2224.2973855022487,2673.0000000000023,2224.174228364334,2460.1720725530618,2399.203917411373,2201.3073999641165
4,4478.400000000001,2673.0000000000014,2224.5568625321625,2520.2509901594776,2672.9999999999955,2224.4288658281175,2673.0000000000023,2224.3054465673135,2460.4812864913974,2399.5188137977175,2201.401010855491
4,4485.6,2673.0000000000014,2224.689012798713,2520.524207137953,2672.9999999999955,2224.5608370176587,2673.0000000000023,2224.436716099906,2460.7901065712504,2399.8335559258317,2201.494760849281
4,4492.8,2673.0000000000014,2224.8197013687827,2520.7968706656857,2672.9999999999955,2224.6926003484505,2673.0000000000023,2224.568515206145,2461.098508121514,2400.148004937368,2201.5886574446095
4,4500,2673.0000000000014,2224.9507592428577,2521.068985479893,2672.9999999999955,2224.8241955197254,2673.0000000000023,2224.700018,2461.406469822011,2400.4620088961988,2201.682720241654
4,4507.2,2673.0000000000014,2225.0819151543947,2521.340568382876,2672.9999999999955,2224.9555293161784,2673.0000000000023,2224.8319450683325,2461.7139611620332,2400.7756528462246,2201.7769607969385
4,4514.400000000001,2673.0000000000014,2225.2149532362523,2521.611601791227,2672.9999999999955,2225.087277590532,2673.0000000000023,2224.963793,2462.021028306621,2401.0891443068417,2201.8713702245095
4,4521.6,2673.0000000000014,2225.349722854523,2521.882101794421,2672.9999999999955,2225.2200977022267,2673.0000000000023,2225.0953323614704,2462.327682698956,2401.402489360666,2201.965925
4,4528.8,2673.0000000000014,2225.484325227603,2522.152075564745,2672.9999999999955,2225.353784753444,2673.0000000000023,2225.2274999010956,2462.6339502707415,2401.7156600579733,2202.0606071234233
4,4536,2673.0000000000014,2225.616020839836,2522.4215036101173,2672.9999999999955,2225.486997014331,2673.0000000000023,2225.361005948916,2462.939791009814,2402.0284913562577,2202.155423225156
4,4543.2,2673.0000000000014,2225.745369398337,2522.6903931997026,2672.9999999999955,2225.618871768735,2673.0000000000023,2225.494577170579,2463.245180981534,2402.3408749275823,2202.2504008167343
4,4550.400000000001,2673.0000000000014,2225.8737465972677,2522.9587599207607,2672.9999999999955,2225.7493452410895,2673.0000000000023,2225.627375,2463.550111211861,2402.652913172506,2202.3455570881833
4,4557.6,2673.0000000000014,2226.0053390452576,2523.2265829230005,2672.9999999999955,2225.879930616055,2673.0000000000023,2225.758354921621,2463.854623986279,2402.9648195706036,2202.440883869607
4,4564.8,2673.0000000000014,2226.1414448032097,2523.4938773105287,2672.9999999999955,2226.012314754148,2673.0000000000023,2225.8878539104107,2464.1587424031486,2403.276606132713,2202.536356983268
4,4572,2673.0000000000014,2226.2787175282115,2523.7606626865118,2672.9999999999955,2226.1467245846434,2673.0000000000023,2226.0188958081817,2464.4624709008544,2403.5881953626745,2202.6319591154524
4,4579.2,2673.0000000000014,2226.4130357048407,2524.0269080477497,2672.9999999999955,2226.281532088587,2673.0000000000023,2226.1529915862184,2464.7657684277074,2403.8994120164916,2202.727698167959
4,4586.400000000001,2673.0000000000014,2226.5431466416676,2524.2926166061325,2672.9999999999955,2226.415018380309,2673.0000000000023,2226.2890634697374,2465.068610730438,2404.2101905292457,2202.8236052249413
4,4593.6,2673.0000000000014,2226.671803132153,2524.5578077596942,2672.9999999999955,2226.5469089257826,2673.0000000000023,2226.4245265182794,2465.3709928686694,2404.5206441765536,2202.9196992747957
4,4600.8,2673.0000000000014,2226.8051084061676,2524.822468,2672.9999999999955,2226.6790763841227,2673.0000000000023,2226.5571215745695,2465.6729646745953,2404.830943584185,2203.015966163246
4,4608,2673.0000000000014,2226.944200668879,2525.0866108707996,2672.9999999999955,2226.8133266165564,2673.0000000000023,2226.6874733046657,2465.9745442821118,2405.141113969293,2203.112373275965
4,4615.2,2673.0000000000014,2227.0840027042273,2525.350233849242,2672.9999999999955,2226.9495339642913,2673.0000000000023,2226.819733215641,2466.275733268303,2405.451086954096,2203.208902452018
4,4622.400000000001,2673.0000000000014,2227.2187494696527,2525.6133240987365,2672.9999999999955,2227.0855356752895,2673.0000000000023,2226.955688666634,2466.576493413696,2405.7607180018554,2203.3055620862165
4,4629.6,2673.0000000000014,2227.3471138222453,2525.8758928601283,2672.9999999999955,2227.219162583545,2673.0000000000023,2227.0936193574685,2466.876809130945,2406.069936905054,2203.402387258634
4,4636.8,2673.0000000000014,2227.4739544938016,2526.1379532460496,2672.9999999999955,2227.3504743942462,2673.0000000000023,2227.229555365591,2467.176673086718,2406.3788158323287,2203.4993878084606
4,4644,2673.0000000000014,2227.6064694054176,2526.399485469085,2672.9999999999955,2227.4817703407302,2673.0000000000023,2227.3609886985973,2467.476121144404,2406.6875009972814,2203.596555
4,4651.2,2673.0000000000014,2227.7456694573657,2526.6604991108215,2672.9999999999955,2227.615316,2673.0000000000023,2227.489863699872,2467.7751828316086,2406.9960490685176,2203.693870265033
4,4658.400000000001,2673.0000000000014,2227.8865851761043,2526.9210138566045,2672.9999999999955,2227.7515499015826,2673.0000000000023,2227.6211205176155,2468.073850499176,2407.304397905586,2203.7913174941646
4,4665.6,2673.0000000000014,2228.0237779828253,2527.181003781429,2672.9999999999955,2227.888736504877,2673.0000000000023,2227.7570733226803,2468.3720967678473,2407.612441458693,2203.888905498872
4,4672.8,2673.0000000000014,2228.1555964751574,2527.440472,2672.9999999999955,2228.024565867915,2673.0000000000023,2227.8960401344734,2468.6698966934982,2407.920103773147,2203.9866640488945
4,4680,2673.0000000000014,2228.285755820872,2527.6994404388415,2672.9999999999955,2228.158680688164,2673.0000000000023,2228.034224909646,2468.9672467212504,2408.227416658598,2204.0845951450688
4,4687.2,2673.0000000000014,2228.419638035016,2527.957887526077,2672.9999999999955,2228.292402479568,2673.0000000000023,2228.1691077175547,2469.264195149516,2408.534501077369,2204.1826862872294
4,4694.400000000001,2673.0000000000014,2228.558676931574,2528.2158284021375,2672.9999999999955,2228.4273110989716,2673.0000000000023,2228.3012594750603,2469.5607583127294,2408.8414180225795,2204.280917461523
4,4701.6,2673.0000000000014,2228.6979210358104,2528.4732645999043,2672.9999999999955,2228.563633018447,2673.0000000000023,2228.4343695007365,2469.8569222588726,2409.148136270579,2204.3792733379687
4,4708.8,2673.0000000000014,2228.833699137644,2528.730182788537,2672.9999999999955,2228.7001783438172,2673.0000000000023,2228.5701970309715,2470.152659748822,2409.454592078235,2204.477769125606
4,4716,2673.0000000000014,2228.965304554232,2528.986592397927,2672.9999999999955,2228.835271175449,2673.0000000000023,2228.7076128176936,2470.4479567996855,2409.7606527729354,2204.576431
4,4723.2,2673.0000000000014,2229.096598479275,2529.2425061609742,2672.9999999999955,2228.9691851217863,2673.0000000000023,2228.8441114391926,2470.7428166174286,2410.0663448055107,2204.6752645002553
